,date,chemical,monitor,reading,wind_direction,wind_speed,cum_sum,anomaly_count,dup_chem,dup_all,square_root,cube
0,2016-04-01 00:00:00,AGOC-3A,9,0.10578699999999999,190.5,4.0,0.10578699999999999,,,,0.3252491352794039,0.0011838506136784028
1,2016-04-01 01:00:00,AGOC-3A,9,0.12304200000000001,194.7666667,4.333333333,0.228829,,,,0.35077343114893983,0.0018627739049900886
2,2016-04-01 02:00:00,AGOC-3A,9,0.0656916,199.0333333,4.666666667,0.2945206,,,,0.25630372607513924,0.0002834846313587833
3,2016-04-01 03:00:00,AGOC-3A,9,0.198875,203.3,5.0,0.49339560000000005,,,,0.4459540335056966,0.007865757951171875
4,2016-04-01 04:00:00,AGOC-3A,9,0.25342,202.56666669999998,5.066666667,0.7468156,,,,0.5034083829258309,0.016275062301687997
5,2016-04-01 05:00:00,AGOC-3A,9,0.0318543,201.83333330000002,5.133333333,0.7786699,,,,0.17847772970317613,3.2322444442049014e-05
6,2016-04-01 06:00:00,AGOC-3A,9,0.361752,201.1,5.2,1.1404219,,,,0.601458227975975,0.04734049804209101
7,2016-04-01 07:00:00,AGOC-3A,9,0.0320344,202.3666667,4.833333333,1.1724563,,,,0.17898156329633508,3.287379044326758e-05
8,2016-04-01 08:00:00,AGOC-3A,9,0.0810158,203.6333333,4.466666667,1.2534721,,,,0.2846327458322391,0.0005317520520664643
9,2016-04-01 09:00:00,AGOC-3A,9,0.23041799999999998,204.9,4.1,1.4838901,,,,0.48001874963380337,0.012233457232594629
10,2016-04-01 10:00:00,AGOC-3A,9,0.27113899999999996,205.6,3.933333333,1.7550291,,,,0.5207100920857978,0.01993315160765861
11,2016-04-01 11:00:00,AGOC-3A,9,0.502717,206.3,3.766666667,2.2577461,,,,0.7090253874157116,0.12704884319063578
12,2016-04-01 12:00:00,AGOC-3A,9,0.0870258,207.0,3.6,2.3447719,,,,0.2950013559290872,0.0006590890143492135
13,2016-04-01 13:00:00,AGOC-3A,9,0.13544,207.0333333,3.4,2.4802119,,,,0.368021738488367,0.0024845104931840003
14,2016-04-01 14:00:00,AGOC-3A,9,0.542312,207.06666669999998,3.2,3.0225239,,,,0.7364183593583202,0.15949520941571535
15,2016-04-01 15:00:00,AGOC-3A,9,0.173323,207.1,3.0,3.1958469,,,,0.41632078977634546,0.005206772381449267
16,2016-04-01 16:00:00,AGOC-3A,9,2.09702,219.33333330000002,2.633333333,5.2928669,,,,1.4481091119111156,9.22163052005641
17,2016-04-01 17:00:00,AGOC-3A,9,0.256789,231.56666669999998,2.266666667,5.5496559,,,,0.5067435248722967,0.01693281829929707
18,2016-04-01 18:00:00,AGOC-3A,9,16.00594,243.8,1.9,21.5555959,a,,,4.000742431099508,4100.563613822384
19,2016-04-01 18:00:00,AGOC-3A,9,1.7246299999999999,243.8,1.9,23.2802259,,,,1.3132516895096689,5.129650889656846
20,2016-04-01 19:00:00,AGOC-3A,9,0.08107080000000001,249.9,2.233333333,23.3612967,,,,0.2847293451683546,0.0005328357748264151
21,2016-04-01 20:00:00,AGOC-3A,9,0.23531799999999997,256.0,2.566666667,23.5966147,,,,0.48509586681397315,0.013030630974577427
22,2016-04-01 21:00:00,AGOC-3A,9,0.195524,262.1,2.9,23.7921387,,,,0.44218095843217853,0.007474811070837825
23,2016-04-01 22:00:00,AGOC-3A,9,0.238391,264.04,2.88,24.0305297,,,,0.4882530081832574,0.013547824628810469
24,2016-04-01 23:00:00,AGOC-3A,9,0.0760482,265.98,2.86,24.106577899999998,,,,0.2757683810736829,0.0004398117394107001
25,2016-04-02 00:00:00,AGOC-3A,9,,0.0,0.0,24.106577899999998,,,,,
26,2016-04-02 01:00:00,AGOC-3A,9,0.226894,267.92,2.84,24.3334719,,,,0.4763339164913622,0.011680704428524986
