,date,chemical,monitor,reading,wind_direction,wind_speed
0,2016-04-01 00:00:00,Appluimonia,6,0.458144,190.5,4.0
1,2016-04-01 00:00:00,AGOC-3A,6,0.242289,190.5,4.0
2,2016-04-01 00:00:00,Chlorodinine,6,0.239455,190.5,4.0
3,2016-04-01 00:00:00,Methylosmolene,6,0.156771,190.5,4.0
4,2016-04-01 01:00:00,AGOC-3A,6,0.394667,194.76666666666668,4.333333333333333
5,2016-04-01 01:00:00,Chlorodinine,6,0.349223,194.76666666666668,4.333333333333333
6,2016-04-01 01:00:00,Methylosmolene,6,0.18997,194.76666666666668,4.333333333333333
7,2016-04-01 01:00:00,Appluimonia,6,0.168714,194.76666666666668,4.333333333333333
8,2016-04-01 02:00:00,Methylosmolene,6,0.47424499999999997,199.03333333333333,4.666666666666667
9,2016-04-01 02:00:00,Appluimonia,6,0.381269,199.03333333333333,4.666666666666667
10,2016-04-01 02:00:00,Chlorodinine,6,0.36795599999999995,199.03333333333333,4.666666666666667
11,2016-04-01 02:00:00,AGOC-3A,6,0.318626,199.03333333333333,4.666666666666667
12,2016-04-01 03:00:00,AGOC-3A,6,0.5182,203.3,5.0
13,2016-04-01 03:00:00,Appluimonia,6,0.45342,203.3,5.0
14,2016-04-01 03:00:00,Methylosmolene,6,0.437154,203.3,5.0
15,2016-04-01 03:00:00,Chlorodinine,6,0.36468199999999995,203.3,5.0
16,2016-04-01 04:00:00,AGOC-3A,6,0.4967,202.56666666666666,5.066666666666666
17,2016-04-01 04:00:00,Chlorodinine,6,0.40501099999999995,202.56666666666666,5.066666666666666
18,2016-04-01 04:00:00,Methylosmolene,6,0.313513,202.56666666666666,5.066666666666666
19,2016-04-01 04:00:00,Appluimonia,6,0.029688299999999997,202.56666666666666,5.066666666666666
20,2016-04-01 05:00:00,Methylosmolene,6,0.36684000000000005,201.83333333333334,5.133333333333334
21,2016-04-01 05:00:00,AGOC-3A,6,0.209591,201.83333333333334,5.133333333333334
22,2016-04-01 05:00:00,Chlorodinine,6,0.148461,201.83333333333334,5.133333333333334
23,2016-04-01 05:00:00,Appluimonia,6,0.051858800000000004,201.83333333333334,5.133333333333334
24,2016-04-01 06:00:00,Appluimonia,6,0.7852399999999999,201.1,5.2
25,2016-04-01 06:00:00,Chlorodinine,6,0.7349359999999999,201.1,5.2
26,2016-04-01 06:00:00,AGOC-3A,6,0.537672,201.1,5.2
27,2016-04-01 06:00:00,Methylosmolene,6,0.126295,201.1,5.2
28,2016-04-01 07:00:00,Appluimonia,6,0.874363,202.36666666666667,4.833333333333333
29,2016-04-01 07:00:00,Methylosmolene,6,0.602402,202.36666666666667,4.833333333333333
30,2016-04-01 07:00:00,Chlorodinine,6,0.544958,202.36666666666667,4.833333333333333
31,2016-04-01 07:00:00,AGOC-3A,6,0.023119900000000002,202.36666666666667,4.833333333333333
32,2016-04-01 08:00:00,Appluimonia,6,0.69624,203.63333333333333,4.466666666666667
33,2016-04-01 08:00:00,Chlorodinine,6,0.690937,203.63333333333333,4.466666666666667
34,2016-04-01 08:00:00,AGOC-3A,6,0.545655,203.63333333333333,4.466666666666667
35,2016-04-01 08:00:00,Methylosmolene,6,0.16999299999999998,203.63333333333333,4.466666666666667
36,2016-04-01 09:00:00,Methylosmolene,6,0.601663,204.9,4.1
37,2016-04-01 09:00:00,AGOC-3A,6,0.407047,204.9,4.1
38,2016-04-01 09:00:00,Appluimonia,6,0.274487,204.9,4.1
39,2016-04-01 09:00:00,Chlorodinine,6,0.199124,204.9,4.1
40,2016-04-01 10:00:00,Methylosmolene,6,0.786521,205.6,3.933333333333333
41,2016-04-01 10:00:00,AGOC-3A,6,0.565408,205.6,3.933333333333333
42,2016-04-01 10:00:00,Chlorodinine,6,0.41788600000000004,205.6,3.933333333333333
43,2016-04-01 10:00:00,Appluimonia,6,0.156522,205.6,3.933333333333333
44,2016-04-01 11:00:00,Chlorodinine,6,0.559303,206.3,3.7666666666666666
45,2016-04-01 11:00:00,AGOC-3A,6,0.430635,206.3,3.7666666666666666
46,2016-04-01 11:00:00,Appluimonia,6,0.404981,206.3,3.7666666666666666
47,2016-04-01 11:00:00,Methylosmolene,6,0.29769,206.3,3.7666666666666666
48,2016-04-01 12:00:00,Appluimonia,6,0.38751500000000005,207.0,3.6
49,2016-04-01 12:00:00,Chlorodinine,6,0.264588,207.0,3.6
50,2016-04-01 12:00:00,Methylosmolene,6,0.21357399999999999,207.0,3.6
51,2016-04-01 12:00:00,AGOC-3A,6,0.047596299999999994,207.0,3.6
52,2016-04-01 13:00:00,Appluimonia,6,0.6153350000000001,207.03333333333333,3.4
53,2016-04-01 13:00:00,AGOC-3A,6,0.484358,207.03333333333333,3.4
54,2016-04-01 13:00:00,Methylosmolene,6,0.384708,207.03333333333333,3.4
55,2016-04-01 13:00:00,Chlorodinine,6,0.356287,207.03333333333333,3.4
56,2016-04-01 14:00:00,Methylosmolene,6,0.475952,207.06666666666666,3.2
57,2016-04-01 14:00:00,Appluimonia,6,0.424518,207.06666666666666,3.2
58,2016-04-01 14:00:00,Chlorodinine,6,0.378116,207.06666666666666,3.2
59,2016-04-01 14:00:00,AGOC-3A,6,0.240171,207.06666666666666,3.2
60,2016-04-01 15:00:00,AGOC-3A,6,0.589017,207.1,3.0
61,2016-04-01 15:00:00,Chlorodinine,6,0.48322200000000004,207.1,3.0
62,2016-04-01 15:00:00,Methylosmolene,6,0.153869,207.1,3.0
63,2016-04-01 15:00:00,Appluimonia,6,0.0323731,207.1,3.0
64,2016-04-01 16:00:00,Appluimonia,6,0.62637,219.33333333333334,2.6333333333333333
65,2016-04-01 16:00:00,Methylosmolene,6,0.47682500000000005,219.33333333333334,2.6333333333333333
66,2016-04-01 16:00:00,Chlorodinine,6,0.18387099999999998,219.33333333333334,2.6333333333333333
67,2016-04-01 16:00:00,AGOC-3A,6,0.103715,219.33333333333334,2.6333333333333333
68,2016-04-01 17:00:00,Chlorodinine,6,0.540517,231.56666666666666,2.2666666666666666
69,2016-04-01 17:00:00,AGOC-3A,6,0.47954899999999995,231.56666666666666,2.2666666666666666
70,2016-04-01 17:00:00,Methylosmolene,6,0.299951,231.56666666666666,2.2666666666666666
71,2016-04-01 17:00:00,Appluimonia,6,0.134493,231.56666666666666,2.2666666666666666
72,2016-04-01 18:00:00,Chlorodinine,6,0.491844,243.8,1.9
73,2016-04-01 18:00:00,Methylosmolene,6,0.339361,243.8,1.9
74,2016-04-01 18:00:00,Appluimonia,6,0.0844535,243.8,1.9
75,2016-04-01 18:00:00,AGOC-3A,6,0.06580799999999999,243.8,1.9
76,2016-04-01 19:00:00,Methylosmolene,6,0.631286,249.9,2.2333333333333334
77,2016-04-01 19:00:00,Appluimonia,6,0.580485,249.9,2.2333333333333334
78,2016-04-01 19:00:00,AGOC-3A,6,0.423562,249.9,2.2333333333333334
79,2016-04-01 19:00:00,Chlorodinine,6,0.349918,249.9,2.2333333333333334
80,2016-04-01 20:00:00,Chlorodinine,6,0.54456,256.0,2.5666666666666664
81,2016-04-01 20:00:00,Appluimonia,6,0.39531,256.0,2.5666666666666664
82,2016-04-01 20:00:00,Methylosmolene,6,0.235903,256.0,2.5666666666666664
83,2016-04-01 20:00:00,AGOC-3A,6,0.0391207,256.0,2.5666666666666664
84,2016-04-01 21:00:00,Chlorodinine,6,0.527831,262.1,2.9
85,2016-04-01 21:00:00,Appluimonia,6,0.510417,262.1,2.9
86,2016-04-01 21:00:00,Methylosmolene,6,0.33947299999999997,262.1,2.9
87,2016-04-01 21:00:00,AGOC-3A,6,0.052684,262.1,2.9
88,2016-04-01 22:00:00,Appluimonia,6,0.471188,264.04,2.88
89,2016-04-01 22:00:00,Methylosmolene,6,0.400161,264.04,2.88
90,2016-04-01 22:00:00,Chlorodinine,6,0.38656399999999996,264.04,2.88
91,2016-04-01 22:00:00,AGOC-3A,6,0.277343,264.04,2.88
92,2016-04-01 23:00:00,Methylosmolene,6,0.576362,265.98,2.86
93,2016-04-01 23:00:00,Appluimonia,6,0.464511,265.98,2.86
94,2016-04-01 23:00:00,Chlorodinine,6,0.39505,265.98,2.86
95,2016-04-01 23:00:00,AGOC-3A,6,0.27458,265.98,2.86
96,2016-04-02 01:00:00,Appluimonia,6,0.939767,267.92,2.84
97,2016-04-02 01:00:00,Chlorodinine,6,0.358213,267.92,2.84
98,2016-04-02 01:00:00,AGOC-3A,6,0.324262,267.92,2.84
99,2016-04-02 01:00:00,Methylosmolene,6,0.168265,267.92,2.84
100,2016-04-02 02:00:00,Methylosmolene,6,0.615062,269.86,2.82
101,2016-04-02 02:00:00,AGOC-3A,6,0.409834,269.86,2.82
102,2016-04-02 02:00:00,Chlorodinine,6,0.217854,269.86,2.82
103,2016-04-02 02:00:00,Appluimonia,6,0.0205606,269.86,2.82
104,2016-04-02 03:00:00,Methylosmolene,6,54.93806000000001,271.8,2.8
105,2016-04-02 03:00:00,AGOC-3A,6,5.80055,271.8,2.8
106,2016-04-02 03:00:00,Appluimonia,6,0.476676,271.8,2.8
107,2016-04-02 03:00:00,Chlorodinine,6,0.09026790000000001,271.8,2.8
108,2016-04-02 04:00:00,Methylosmolene,6,88.53254,274.4666666666667,2.3666666666666667
109,2016-04-02 04:00:00,AGOC-3A,6,9.62682,274.4666666666667,2.3666666666666667
110,2016-04-02 04:00:00,Appluimonia,6,0.619144,274.4666666666667,2.3666666666666667
111,2016-04-02 04:00:00,Chlorodinine,6,0.403787,274.4666666666667,2.3666666666666667
112,2016-04-02 05:00:00,Methylosmolene,6,26.74166,277.1333333333333,1.9333333333333331
113,2016-04-02 05:00:00,AGOC-3A,6,2.9306200000000002,277.1333333333333,1.9333333333333331
114,2016-04-02 05:00:00,Appluimonia,6,0.383726,277.1333333333333,1.9333333333333331
115,2016-04-02 05:00:00,Chlorodinine,6,0.184801,277.1333333333333,1.9333333333333331
116,2016-04-02 06:00:00,Chlorodinine,6,0.585413,279.8,1.5
117,2016-04-02 06:00:00,AGOC-3A,6,0.42684700000000003,279.8,1.5
118,2016-04-02 06:00:00,Methylosmolene,6,0.22336699999999998,279.8,1.5
119,2016-04-02 06:00:00,Appluimonia,6,0.0975712,279.8,1.5
120,2016-04-02 07:00:00,Appluimonia,6,0.683389,277.3,1.4333333333333333
121,2016-04-02 07:00:00,Methylosmolene,6,0.261629,277.3,1.4333333333333333
122,2016-04-02 07:00:00,Chlorodinine,6,0.24519500000000002,277.3,1.4333333333333333
123,2016-04-02 07:00:00,AGOC-3A,6,0.163253,277.3,1.4333333333333333
124,2016-04-02 08:00:00,AGOC-3A,6,0.559366,274.8,1.3666666666666667
125,2016-04-02 08:00:00,Chlorodinine,6,0.537014,274.8,1.3666666666666667
126,2016-04-02 08:00:00,Methylosmolene,6,0.502554,274.8,1.3666666666666667
127,2016-04-02 08:00:00,Appluimonia,6,0.497905,274.8,1.3666666666666667
128,2016-04-02 09:00:00,Methylosmolene,6,1.08545,272.3,1.3
129,2016-04-02 09:00:00,AGOC-3A,6,0.464962,272.3,1.3
130,2016-04-02 09:00:00,Appluimonia,6,0.411933,272.3,1.3
131,2016-04-02 09:00:00,Chlorodinine,6,0.327147,272.3,1.3
132,2016-04-02 10:00:00,AGOC-3A,6,31.90381,249.3,1.3
133,2016-04-02 10:00:00,AGOC-3A,6,4.1854499999999994,249.3,1.3
134,2016-04-02 10:00:00,Chlorodinine,6,0.700996,249.3,1.3
135,2016-04-02 10:00:00,Appluimonia,6,0.480179,249.3,1.3
136,2016-04-02 11:00:00,Methylosmolene,6,0.700949,226.3,1.3
137,2016-04-02 11:00:00,AGOC-3A,6,0.687499,226.3,1.3
138,2016-04-02 11:00:00,Chlorodinine,6,0.679315,226.3,1.3
139,2016-04-02 11:00:00,Appluimonia,6,0.649327,226.3,1.3
140,2016-04-02 12:00:00,Chlorodinine,6,0.6282960000000001,203.3,1.3
141,2016-04-02 12:00:00,AGOC-3A,6,0.379747,203.3,1.3
142,2016-04-02 12:00:00,Appluimonia,6,0.188155,203.3,1.3
143,2016-04-02 12:00:00,Methylosmolene,6,0.16667099999999999,203.3,1.3
144,2016-04-02 13:00:00,Methylosmolene,6,0.526315,198.4,1.5666666666666667
145,2016-04-02 13:00:00,Chlorodinine,6,0.395662,198.4,1.5666666666666667
146,2016-04-02 13:00:00,Appluimonia,6,0.37539,198.4,1.5666666666666667
147,2016-04-02 13:00:00,AGOC-3A,6,0.246143,198.4,1.5666666666666667
