,date,chemical,monitor,reading,wind_direction,wind_speed,cum_sum,anomaly_count,dup_chem,dup_all,square_root,cube
0,2016-04-01 00:00:00,AGOC-3A,6,0.24228899999999998,190.5,4.0,0.24228899999999998,,,,0.4922286054263811,0.014223323648383565
1,2016-04-01 01:00:00,AGOC-3A,6,0.394667,194.7666667,4.333333333,0.636956,,,,0.6282252780651221,0.06147413739153896
2,2016-04-01 02:00:00,AGOC-3A,6,0.318626,199.0333333,4.666666667,0.9555819999999999,,,,0.5644696626037576,0.03234771696701838
3,2016-04-01 03:00:00,AGOC-3A,6,0.5182,203.3,5.0,1.473782,,,,0.7198610977126073,0.13915288856799998
4,2016-04-01 04:00:00,AGOC-3A,6,0.4967,202.56666669999998,5.066666667,1.9704819999999998,,,,0.704769465853906,0.12254129906299999
5,2016-04-01 05:00:00,AGOC-3A,6,0.20959099999999997,201.83333330000002,5.133333333,2.1800729999999997,,,,0.4578110964142306,0.009206994618612067
6,2016-04-01 06:00:00,AGOC-3A,6,0.537672,201.1,5.2,2.717745,,,,0.733261208574407,0.15543623270928847
7,2016-04-01 07:00:00,AGOC-3A,6,0.023119900000000002,202.3666667,4.833333333,2.7408649,,,,0.15205229363610404,1.2358274968373602e-05
8,2016-04-01 08:00:00,AGOC-3A,6,0.545655,203.6333333,4.466666667,3.2865199,,,,0.7386846417788853,0.16246298086188637
9,2016-04-01 09:00:00,AGOC-3A,6,0.407047,204.9,4.1,3.6935669,,,,0.6380023510928466,0.06744250220629282
10,2016-04-01 10:00:00,AGOC-3A,6,0.565408,205.6,3.933333333,4.2589749,,,,0.7519361675035987,0.18075313862439732
11,2016-04-01 11:00:00,AGOC-3A,6,0.4306350000000001,206.3,3.766666667,4.689609900000001,,,,0.6562278567692781,0.07985975491629793
12,2016-04-01 12:00:00,AGOC-3A,6,0.0475963,207.0,3.6,4.737206200000001,,,,0.21816576266683094,0.00010782502801888136
13,2016-04-01 13:00:00,AGOC-3A,6,0.484358,207.0333333,3.4,5.221564200000001,,,,0.6959583320860524,0.11363168108401071
14,2016-04-01 14:00:00,AGOC-3A,6,0.240171,207.06666669999998,3.2,5.4617352000000015,,,,0.4900724436244095,0.01385356985852021
15,2016-04-01 15:00:00,AGOC-3A,6,0.589017,207.1,3.0,6.050752200000002,,,,0.7674744295414668,0.20435416248166793
16,2016-04-01 16:00:00,AGOC-3A,6,0.10371500000000004,219.33333330000002,2.633333333,6.154467200000002,,,,0.32204813304846225,0.0011156416390508764
17,2016-04-01 17:00:00,AGOC-3A,6,0.479549,231.56666669999998,2.266666667,6.634016200000001,,,,0.6924947653231756,0.11028056160570615
18,2016-04-01 18:00:00,AGOC-3A,6,0.065808,243.8,1.9,6.699824200000001,,,,0.2565306999171834,0.00028499423599411206
19,2016-04-01 19:00:00,AGOC-3A,6,0.423562,249.9,2.233333333,7.123386200000001,,,,0.650816410364705,0.07598904227754033
20,2016-04-01 20:00:00,AGOC-3A,6,0.0391207,256.0,2.566666667,7.1625069,,,,0.19778953460686438,5.987146037174675e-05
21,2016-04-01 21:00:00,AGOC-3A,6,0.052684,262.1,2.9,7.2151909000000005,,,,0.22952995447217778,0.000146229913549504
22,2016-04-01 22:00:00,AGOC-3A,6,0.277343,264.04,2.88,7.492533900000001,,,,0.5266336487540461,0.02133298494767261
23,2016-04-01 23:00:00,AGOC-3A,6,0.27458,265.98,2.86,7.767113900000001,,,,0.5240038167799925,0.020701732955912
24,2016-04-02 00:00:00,AGOC-3A,6,,0.0,0.0,7.767113900000001,,,,,
25,2016-04-02 01:00:00,AGOC-3A,6,0.324262,267.92,2.84,8.091375900000001,,,,0.5694400758640017,0.03409480187595273
26,2016-04-02 02:00:00,AGOC-3A,6,0.40983400000000003,269.86,2.82,8.501209900000001,,,,0.64018278639776,0.06883732008930572
27,2016-04-02 03:00:00,AGOC-3A,6,5.80055,271.8,2.8,14.3017599,,,,2.4084331005863544,195.1675112636664
28,2016-04-02 04:00:00,AGOC-3A,6,9.62682,274.46666669999996,2.366666667,23.928579900000003,,,,3.102711717191915,892.1719290890786
29,2016-04-02 05:00:00,AGOC-3A,6,2.9306200000000002,277.1333333,1.9333333330000002,26.859199900000004,,,,1.7119053712165284,25.169728293114332
30,2016-04-02 06:00:00,AGOC-3A,6,0.42684700000000003,279.8,1.5,27.286046900000002,,,,0.653335289112719,0.07777082397234744
31,2016-04-02 07:00:00,AGOC-3A,6,0.163253,277.3,1.4333333330000002,27.449299900000003,,,,0.4040457894843108,0.004350944187595278
32,2016-04-02 08:00:00,AGOC-3A,6,0.559366,274.8,1.3666666669999998,28.008665900000004,,,,0.7479077483219438,0.17502020783123992
33,2016-04-02 09:00:00,AGOC-3A,6,0.464962,272.3,1.3,28.473627900000004,,,,0.6818812213281724,0.10051997736432512
34,2016-04-02 10:00:00,AGOC-3A,6,31.903809999999996,249.3,1.3,60.377437900000004,a,,,5.648345775534638,32473.391671546065
35,2016-04-02 10:00:00,AGOC-3A,6,4.18545,249.3,1.3,64.5628879,,,,2.0458372369277082,73.32067837122864
36,2016-04-02 11:00:00,AGOC-3A,6,0.687499,226.3,1.3,65.25038690000001,,,,0.8291555945659415,0.32494975390831243
37,2016-04-02 12:00:00,AGOC-3A,6,0.379747,203.3,1.3,65.6301339,,,,0.6162361560311111,0.05476247335406572
38,2016-04-02 13:00:00,AGOC-3A,6,0.24614299999999997,198.4,1.5666666669999998,65.87627690000001,,,,0.4961280076754385,0.014912912458286203
39,2016-04-02 14:00:00,AGOC-3A,6,0.522767,193.5,1.8333333330000001,66.39904390000001,,,,0.7230262789138442,0.14286455539579165
40,2016-04-02 15:00:00,AGOC-3A,6,0.522158,188.6,2.1,66.92120190000001,,,,0.722605009669875,0.14236584451356832
41,2016-04-02 16:00:00,AGOC-3A,6,0.164237,192.3666667,2.3,67.08543890000001,,,,0.4052616438796053,0.004430094704460053
42,2016-04-02 17:00:00,AGOC-3A,6,0.496958,196.1333333,2.5,67.58239690000002,,,,0.7049524806680235,0.12273235249604993
43,2016-04-02 18:00:00,AGOC-3A,6,0.273741,199.9,2.7,67.85613790000002,,,,0.5232026376080304,0.020512545071208022
44,2016-04-02 19:00:00,AGOC-3A,6,0.397192,208.2666667,2.666666667,68.25332990000003,,,,0.6302317034234314,0.06266159969610188
45,2016-04-02 20:00:00,AGOC-3A,6,0.59736,216.6333333,2.633333333,68.85068990000002,,,,0.772890677909884,0.213161326880256
46,2016-04-02 21:00:00,AGOC-3A,6,0.903733,225.0,2.6,69.75442290000002,,,,0.9506487258709181,0.7381088673007339
47,2016-04-02 22:00:00,AGOC-3A,6,0.340913,241.56666669999998,2.666666667,70.09533590000002,,,,0.5838775556570059,0.0396214794014285
48,2016-04-02 23:00:00,AGOC-3A,6,0.6126229999999999,258.1333333,2.733333333,70.70795890000002,,,,0.7827023699976894,0.22992166358264826
49,2016-04-03 00:00:00,AGOC-3A,6,4.49753,274.7,2.8,75.20548890000002,,,,2.120738079065871,90.97502984708079
50,2016-04-03 01:00:00,AGOC-3A,6,0.14621800000000001,282.7666667,2.6,75.35170690000002,,,,0.38238462312179866,0.003126097489872233
51,2016-04-03 02:00:00,AGOC-3A,6,0.545655,290.8333333,2.4,75.89736190000002,,,,0.7386846417788853,0.16246298086188637
52,2016-04-03 03:00:00,AGOC-3A,6,0.534547,298.9,2.2,76.43190890000002,,,,0.731127211913221,0.15274172449248533
53,2016-04-03 04:00:00,AGOC-3A,6,0.276067,304.9,2.166666667,76.70797590000002,,,,0.5254207837533647,0.021039891093192764
54,2016-04-03 05:00:00,AGOC-3A,6,0.4400689999999999,310.9,2.133333333,77.14804490000002,,,,0.6633769667391233,0.08522408148484843
55,2016-04-03 06:00:00,AGOC-3A,6,0.45426099999999997,316.9,2.1,77.60230590000002,,,,0.6739888723117021,0.09373814562658156
56,2016-04-03 07:00:00,AGOC-3A,6,0.0326205,320.7,2.633333333,77.63492640000001,,,,0.18061146143033116,3.471137684906512e-05
57,2016-04-03 08:00:00,AGOC-3A,6,0.41167299999999996,324.5,3.166666667,78.0465994,,,,0.6416174872928574,0.0697681412652782
58,2016-04-03 09:00:00,AGOC-3A,6,0.25258400000000003,328.3,3.7,78.2991834,,,,0.5025773572297105,0.01611452504551271
59,2016-04-03 10:00:00,AGOC-3A,6,0.259483,327.1333333,3.9,78.5586664,,,,0.5093947388813512,0.01747136074723159
60,2016-04-03 11:00:00,AGOC-3A,6,0.15976400000000002,325.96666669999996,4.1,78.7184304,,,,0.3997048911384498,0.004077901920935745
61,2016-04-03 12:00:00,AGOC-3A,6,0.215033,324.8,4.3,78.93346340000001,,,,0.46371650822458327,0.009942951977440937
62,2016-04-03 13:00:00,AGOC-3A,6,0.517854,320.9,4.4,79.45131740000001,,,,0.7196207334422765,0.1388743392099519
63,2016-04-03 14:00:00,AGOC-3A,6,0.550343,317.0,4.5,80.0016604,,,,0.7418510632195656,0.16668646666120362
64,2016-04-03 15:00:00,AGOC-3A,6,0.438353,313.1,4.6,80.44001340000001,,,,0.6620823211655783,0.08423099857621297
