,date,chemical,monitor,reading,wind_direction,wind_speed
0,2016-04-01 00:00:00,Methylosmolene,7,2.6306399999999996,190.5,4.0
1,2016-04-01 00:00:00,Chlorodinine,7,0.9439829999999999,190.5,4.0
2,2016-04-01 00:00:00,AGOC-3A,7,0.497282,190.5,4.0
3,2016-04-01 00:00:00,Appluimonia,7,0.38494,190.5,4.0
4,2016-04-01 01:00:00,Methylosmolene,7,2.26404,194.76666666666668,4.333333333333333
5,2016-04-01 01:00:00,Chlorodinine,7,1.26748,194.76666666666668,4.333333333333333
6,2016-04-01 01:00:00,Appluimonia,7,0.63253,194.76666666666668,4.333333333333333
7,2016-04-01 01:00:00,AGOC-3A,7,0.26115700000000003,194.76666666666668,4.333333333333333
8,2016-04-01 02:00:00,Appluimonia,7,1.66118,199.03333333333333,4.666666666666667
9,2016-04-01 02:00:00,Methylosmolene,7,0.970838,199.03333333333333,4.666666666666667
10,2016-04-01 02:00:00,Chlorodinine,7,0.6086349999999999,199.03333333333333,4.666666666666667
11,2016-04-01 02:00:00,AGOC-3A,7,0.0304364,199.03333333333333,4.666666666666667
12,2016-04-01 03:00:00,Appluimonia,7,0.446928,203.3,5.0
13,2016-04-01 03:00:00,AGOC-3A,7,0.405114,203.3,5.0
14,2016-04-01 03:00:00,Methylosmolene,7,0.0808523,203.3,5.0
15,2016-04-01 03:00:00,Chlorodinine,7,0.014435199999999999,203.3,5.0
16,2016-04-01 04:00:00,Chlorodinine,7,1.03067,202.56666666666666,5.066666666666666
17,2016-04-01 04:00:00,AGOC-3A,7,0.8569709999999999,202.56666666666666,5.066666666666666
18,2016-04-01 04:00:00,Methylosmolene,7,0.312161,202.56666666666666,5.066666666666666
19,2016-04-01 04:00:00,Appluimonia,7,0.16892400000000002,202.56666666666666,5.066666666666666
20,2016-04-01 05:00:00,Chlorodinine,7,0.512425,201.83333333333334,5.133333333333334
21,2016-04-01 05:00:00,Appluimonia,7,0.256853,201.83333333333334,5.133333333333334
22,2016-04-01 05:00:00,Methylosmolene,7,0.19544799999999998,201.83333333333334,5.133333333333334
23,2016-04-01 05:00:00,AGOC-3A,7,0.11640299999999999,201.83333333333334,5.133333333333334
24,2016-04-01 06:00:00,AGOC-3A,7,3.81396,201.1,5.2
25,2016-04-01 06:00:00,Appluimonia,7,0.969027,201.1,5.2
26,2016-04-01 06:00:00,Methylosmolene,7,0.940167,201.1,5.2
27,2016-04-01 06:00:00,Chlorodinine,7,0.0627053,201.1,5.2
28,2016-04-01 07:00:00,AGOC-3A,7,0.426199,202.36666666666667,4.833333333333333
29,2016-04-01 07:00:00,Appluimonia,7,0.386387,202.36666666666667,4.833333333333333
30,2016-04-01 07:00:00,Chlorodinine,7,0.33374899999999996,202.36666666666667,4.833333333333333
31,2016-04-01 07:00:00,Methylosmolene,7,0.09295880000000001,202.36666666666667,4.833333333333333
32,2016-04-01 08:00:00,Appluimonia,7,0.521752,203.63333333333333,4.466666666666667
33,2016-04-01 08:00:00,AGOC-3A,7,0.451286,203.63333333333333,4.466666666666667
34,2016-04-01 08:00:00,Chlorodinine,7,0.202865,203.63333333333333,4.466666666666667
35,2016-04-01 08:00:00,Methylosmolene,7,0.129355,203.63333333333333,4.466666666666667
36,2016-04-01 09:00:00,Appluimonia,7,0.915939,204.9,4.1
37,2016-04-01 09:00:00,Methylosmolene,7,0.714198,204.9,4.1
38,2016-04-01 09:00:00,Chlorodinine,7,0.659626,204.9,4.1
39,2016-04-01 09:00:00,AGOC-3A,7,0.639886,204.9,4.1
40,2016-04-01 10:00:00,Appluimonia,7,0.657709,205.6,3.933333333333333
41,2016-04-01 10:00:00,Chlorodinine,7,0.48352500000000004,205.6,3.933333333333333
42,2016-04-01 10:00:00,Methylosmolene,7,0.21818400000000002,205.6,3.933333333333333
43,2016-04-01 10:00:00,AGOC-3A,7,0.152753,205.6,3.933333333333333
44,2016-04-01 11:00:00,Methylosmolene,7,0.8541380000000001,206.3,3.7666666666666666
45,2016-04-01 11:00:00,Appluimonia,7,0.45326700000000003,206.3,3.7666666666666666
46,2016-04-01 11:00:00,Chlorodinine,7,0.227113,206.3,3.7666666666666666
47,2016-04-01 11:00:00,AGOC-3A,7,0.014385799999999999,206.3,3.7666666666666666
48,2016-04-01 12:00:00,Methylosmolene,7,1.9822000000000002,207.0,3.6
49,2016-04-01 12:00:00,Chlorodinine,7,0.6729430000000001,207.0,3.6
50,2016-04-01 12:00:00,AGOC-3A,7,0.435586,207.0,3.6
51,2016-04-01 12:00:00,Appluimonia,7,0.417883,207.0,3.6
52,2016-04-01 13:00:00,AGOC-3A,7,2.9472,207.03333333333333,3.4
53,2016-04-01 13:00:00,Methylosmolene,7,1.6022899999999998,207.03333333333333,3.4
54,2016-04-01 13:00:00,Appluimonia,7,0.829324,207.03333333333333,3.4
55,2016-04-01 13:00:00,Chlorodinine,7,0.8195359999999999,207.03333333333333,3.4
56,2016-04-01 14:00:00,Chlorodinine,7,2.18663,207.06666666666666,3.2
57,2016-04-01 14:00:00,Appluimonia,7,0.39743100000000003,207.06666666666666,3.2
58,2016-04-01 14:00:00,AGOC-3A,7,0.329869,207.06666666666666,3.2
59,2016-04-01 14:00:00,Methylosmolene,7,0.013135800000000001,207.06666666666666,3.2
60,2016-04-01 15:00:00,AGOC-3A,7,0.927829,207.1,3.0
61,2016-04-01 15:00:00,Methylosmolene,7,0.5483439999999999,207.1,3.0
62,2016-04-01 15:00:00,Chlorodinine,7,0.262528,207.1,3.0
63,2016-04-01 15:00:00,Appluimonia,7,0.17734999999999998,207.1,3.0
64,2016-04-01 16:00:00,AGOC-3A,7,0.717826,219.33333333333334,2.6333333333333333
65,2016-04-01 16:00:00,Chlorodinine,7,0.374769,219.33333333333334,2.6333333333333333
66,2016-04-01 16:00:00,Appluimonia,7,0.23085,219.33333333333334,2.6333333333333333
67,2016-04-01 16:00:00,Methylosmolene,7,0.137954,219.33333333333334,2.6333333333333333
