,date,chemical,monitor,reading,wind_direction,wind_speed,cum_sum,anomaly_count,dup_chem,dup_all,square_root,cube
0,2016-04-01 00:00:00,AGOC-3A,5,0.15486,190.5,4.0,0.15486,,,,0.39352255335622127,0.0037137936112559998
1,2016-04-01 01:00:00,AGOC-3A,5,0.301439,194.7666667,4.333333333,0.456299,,,,0.5490346072881016,0.02739039662866752
2,2016-04-01 02:00:00,AGOC-3A,5,0.206771,199.0333333,4.666666667,0.66307,,,,0.4547207934546209,0.008840338290852012
3,2016-04-01 03:00:00,AGOC-3A,5,0.24201399999999998,203.3,5.0,0.905084,,,,0.49194918436765395,0.01417494783029874
4,2016-04-01 04:00:00,AGOC-3A,5,0.371454,202.56666669999998,5.066666667,1.276538,,,,0.6094702617847733,0.051252507542684664
5,2016-04-01 05:00:00,AGOC-3A,5,0.238353,201.83333330000002,5.133333333,1.514891,,,,0.4882140923816108,0.01354134701081298
6,2016-04-01 06:00:00,AGOC-3A,5,0.06863939999999999,201.1,5.2,1.5835304,,,,0.2619912212269716,0.0003233854200088508
7,2016-04-01 07:00:00,AGOC-3A,5,0.155064,202.3666667,4.833333333,1.7385944,,,,0.3937816653934005,0.0037284897049021447
8,2016-04-01 08:00:00,AGOC-3A,5,0.071417,203.6333333,4.466666667,1.8100114,,,,0.2672395928750079,0.0003642544018687129
9,2016-04-01 09:00:00,AGOC-3A,5,0.0455874,204.9,4.1,1.8555988,,,,0.21351206054928137,9.474023790836763e-05
10,2016-04-01 10:00:00,AGOC-3A,5,0.44956,205.6,3.933333333,2.3051588,,,,0.6704923564068422,0.090857961274816
11,2016-04-01 11:00:00,AGOC-3A,5,0.18658,206.3,3.766666667,2.4917388000000003,,,,0.431949071072042,0.0064952409463119995
12,2016-04-01 12:00:00,AGOC-3A,5,0.396962,207.0,3.6,2.8887008,,,,0.6300492044277177,0.06255280729374912
13,2016-04-01 13:00:00,AGOC-3A,5,0.0225215,207.0333333,3.4,2.9112223,,,,0.15007164955447114,1.1423309336813374e-05
14,2016-04-01 14:00:00,AGOC-3A,5,0.0458705,207.06666669999998,3.2,2.9570928,,,,0.2141739946865632,9.651624612275264e-05
15,2016-04-01 15:00:00,AGOC-3A,5,0.43167,207.1,3.0,3.3887628,,,,0.6570159815407841,0.080436951338463
16,2016-04-01 16:00:00,AGOC-3A,5,6.36965,219.33333330000002,2.633333333,9.7584128,,,,2.5238165543477997,258.43224959593215
17,2016-04-01 16:00:00,AGOC-3A,5,0.6825289999999999,219.33333330000002,2.633333333,10.440941800000001,,,,0.826153133504921,0.3179532924907218
18,2016-04-01 17:00:00,AGOC-3A,5,0.299581,231.56666669999998,2.266666667,10.7405228,,,,0.5473399309387175,0.026887027931339937
19,2016-04-01 18:00:00,AGOC-3A,5,0.628314,243.8,1.9,11.3688368,,,,0.7926626016155929,0.2480448475138232
20,2016-04-01 19:00:00,AGOC-3A,5,0.0497588,249.9,2.233333333,11.4185956,,,,0.223066806136637,0.00012319971258360147
21,2016-04-01 20:00:00,AGOC-3A,5,0.431884,256.0,2.566666667,11.8504796,,,,0.6571788188917839,0.0805566402854151
22,2016-04-01 21:00:00,AGOC-3A,5,0.07347970000000001,262.1,2.9,11.9239593,,,,0.27107139281008613,0.0003967364688324797
23,2016-04-01 22:00:00,AGOC-3A,5,0.030958,264.04,2.88,11.9549173,,,,0.1759488562054326,2.9670077977912e-05
24,2016-04-01 23:00:00,AGOC-3A,5,0.508771,265.98,2.86,12.4636883,,,,0.7132818517248283,0.131694320418398
25,2016-04-02 00:00:00,AGOC-3A,5,,0.0,0.0,12.4636883,,,,,
26,2016-04-02 01:00:00,AGOC-3A,5,0.114101,267.92,2.84,12.5777893,,,,0.3377883953009635,0.0014854852777723008
27,2016-04-02 02:00:00,AGOC-3A,5,0.117844,269.86,2.82,12.695633299999999,,,,0.34328413887041154,0.0016365241791475842
28,2016-04-02 03:00:00,AGOC-3A,5,0.359576,271.8,2.8,13.0552093,,,,0.5996465625683183,0.046491342881854976
29,2016-04-02 04:00:00,AGOC-3A,5,0.255214,274.46666669999996,2.366666667,13.3104233,,,,0.5051870940552619,0.016623156093740342
30,2016-04-02 05:00:00,AGOC-3A,5,0.123225,277.1333333,1.9333333330000002,13.4336483,,,,0.351034186369362,0.001871097767015625
31,2016-04-02 06:00:00,AGOC-3A,5,0.28003,279.8,1.5,13.7136783,,,,0.5291786087891308,0.021959056756027
32,2016-04-02 07:00:00,AGOC-3A,5,0.29315,277.3,1.4333333330000002,14.0068283,,,,0.5414332830552625,0.025192408830875007
