,date,chemical,monitor,reading,wind_direction,wind_speed,cum_sum,anomaly_count,dup_chem,dup_all,square_root,cube
0,2016-04-01 00:00:00,AGOC-3A,2,0.22855799999999998,190.5,4.0,0.22855799999999998,,,,0.4780773995913214,0.01193958636271711
1,2016-04-01 01:00:00,AGOC-3A,2,0.45225699999999996,194.7666667,4.333333333,0.680815,,,,0.6725005576205866,0.09250301596341858
2,2016-04-01 02:00:00,AGOC-3A,2,0.509981,199.0333333,4.666666667,1.190796,,,,0.7141295400695871,0.13263617485232315
3,2016-04-01 03:00:00,AGOC-3A,2,0.280231,203.3,5.0,1.4710269999999999,,,,0.5293684916955296,0.02200637603556639
4,2016-04-01 04:00:00,AGOC-3A,2,0.714903,202.56666669999998,5.066666667,2.18593,,,,0.8455193670165101,0.3653771287063923
5,2016-04-01 05:00:00,AGOC-3A,2,0.252217,201.83333330000002,5.133333333,2.438147,,,,0.502212106584459,0.016044384713502318
6,2016-04-01 06:00:00,AGOC-3A,2,0.171442,201.1,5.2,2.6095889999999997,,,,0.4140555518284956,0.005039084874082889
7,2016-04-01 07:00:00,AGOC-3A,2,0.0958847,202.3666667,4.833333333,2.7054736999999998,,,,0.3096525472202675,0.0008815520127651115
8,2016-04-01 08:00:00,AGOC-3A,2,0.28526399999999996,203.6333333,4.466666667,2.9907376999999995,,,,0.5341011140224292,0.023213514808479736
9,2016-04-01 09:00:00,AGOC-3A,2,0.201245,204.9,4.1,3.1919826999999996,,,,0.44860338830641927,0.008150331944781125
10,2016-04-01 10:00:00,AGOC-3A,2,0.200995,205.6,3.933333333,3.3929776999999994,,,,0.44832465914781,0.008119995000074876
11,2016-04-01 11:00:00,AGOC-3A,2,0.11802,206.3,3.766666667,3.5109976999999994,,,,0.3435403906384226,0.001643867581608
12,2016-04-01 12:00:00,AGOC-3A,2,0.81394,207.0,3.6,4.3249376999999996,,,,0.9021862335460457,0.539233885510984
13,2016-04-01 13:00:00,AGOC-3A,2,0.21957600000000002,207.0333333,3.4,4.5445136999999995,,,,0.4685893724787194,0.01058655377593498
14,2016-04-01 14:00:00,AGOC-3A,2,0.9850690000000001,207.06666669999998,3.2,5.5295827,,,,0.9925064231530193,0.9558724756440837
15,2016-04-01 15:00:00,AGOC-3A,2,0.62139,207.1,3.0,6.1509727,,,,0.788282944126029,0.239934544391619
16,2016-04-01 16:00:00,AGOC-3A,2,0.296002,219.33333330000002,2.633333333,6.446974699999999,,,,0.5440606583828682,0.025934861699552003
17,2016-04-01 17:00:00,AGOC-3A,2,0.11175999999999996,231.56666669999998,2.266666667,6.5587347,,,,0.33430524973443054,0.0013959156597759983
18,2016-04-01 18:00:00,AGOC-3A,2,0.594371,243.8,1.9,7.153105699999999,,,,0.7709546030733586,0.2099775357953268
19,2016-04-01 19:00:00,AGOC-3A,2,0.511387,249.9,2.233333333,7.664492699999999,,,,0.7151132777399676,0.13373622213483763
20,2016-04-01 20:00:00,AGOC-3A,2,0.291975,256.0,2.566666667,7.956467699999999,,,,0.5403471106612859,0.02489069374748437
21,2016-04-01 21:00:00,AGOC-3A,2,0.396742,262.1,2.9,8.353209699999999,,,,0.6298745906924648,0.06244886289455048
