,date,chemical,monitor,reading,wind_direction,wind_speed,cum_sum,anomaly_count,dup_chem,dup_all,square_root,cube
0,2016-04-01 00:00:00,AGOC-3A,3,0.722303,190.5,4.0,0.722303,,,,0.8498841097467348,0.3768410940421122
1,2016-04-01 01:00:00,AGOC-3A,3,2.5573599999999996,194.7666667,4.333333333,3.2796629999999998,,,,1.5991747871949455,16.72536499612825
2,2016-04-01 02:00:00,AGOC-3A,3,2.39479,199.0333333,4.666666667,5.674453,,,,1.5475109046465554,13.734166496099238
3,2016-04-01 03:00:00,AGOC-3A,3,0.058590699999999996,203.3,5.0,5.7330437,,,,0.2420551590030669,0.0002011342637201376
4,2016-04-01 04:00:00,AGOC-3A,3,0.51271,202.56666669999998,5.066666667,6.2457537,,,,0.7160377085042379,0.134776869375511
5,2016-04-01 05:00:00,AGOC-3A,3,0.6997399999999999,201.83333330000002,5.133333333,6.9454937,,,,0.8365046323840651,0.3426179419424239
6,2016-04-01 06:00:00,AGOC-3A,3,0.822506,201.1,5.2,7.7679997,,,,0.9069211652618986,0.5564385678263302
7,2016-04-01 07:00:00,AGOC-3A,3,4.78659,202.3666667,4.833333333,12.554589700000001,,,,2.1878276897415847,109.6676879131452
8,2016-04-01 08:00:00,AGOC-3A,3,1.61156,203.6333333,4.466666667,14.166149700000002,,,,1.2694723313251062,4.185423786084417
9,2016-04-01 09:00:00,AGOC-3A,3,0.544795,204.9,4.1,14.710944700000002,,,,0.7381022964332248,0.1616960233272599
10,2016-04-01 10:00:00,AGOC-3A,3,0.772321,205.6,3.933333333,15.483265700000002,,,,0.8788179561206064,0.46067381926803225
11,2016-04-01 11:00:00,AGOC-3A,3,0.967785,206.3,3.766666667,16.451050700000003,,,,0.983760641619698,0.9064349857474616
12,2016-04-01 12:00:00,AGOC-3A,3,0.16578800000000002,207.0,3.6,16.616838700000002,,,,0.4071707258632428,0.004556792756583873
13,2016-04-01 13:00:00,AGOC-3A,3,0.129685,207.0333333,3.4,16.7465237,,,,0.3601180362047977,0.002181068166494125
14,2016-04-01 14:00:00,AGOC-3A,3,2.06584,207.06666669999998,3.2,18.812363700000002,,,,1.437303029983587,8.816374843784706
15,2016-04-01 15:00:00,AGOC-3A,3,1.8144,207.1,3.0,20.6267637,,,,1.3469966592386189,5.973090729984
16,2016-04-01 16:00:00,AGOC-3A,3,1.13586,219.33333330000002,2.633333333,21.762623700000002,,,,1.0657673292046441,1.4654615144740564
17,2016-04-01 17:00:00,AGOC-3A,3,3.7730099999999998,231.56666669999998,2.266666667,25.5356337,,,,1.9424237436769558,53.71107798400189
18,2016-04-01 18:00:00,AGOC-3A,3,2.04777,243.8,1.9,27.5834037,,,,1.4310031446506328,8.587040847245431
19,2016-04-01 19:00:00,AGOC-3A,3,0.159529,249.9,2.233333333,27.7429327,,,,0.3994108160778824,0.004059933579192889
20,2016-04-01 20:00:00,AGOC-3A,3,4.42195,256.0,2.566666667,32.1648827,,,,2.1028433132309217,86.46522636856487
21,2016-04-01 21:00:00,AGOC-3A,3,1.00195,262.1,2.9,33.1668327,,,,1.0009745251503657,1.0058614149148748
22,2016-04-01 22:00:00,AGOC-3A,3,0.126781,264.04,2.88,33.2936137,,,,0.3560631966379002,0.002037804509637541
