,date,chemical,monitor,reading,wind_direction,wind_speed,cum_sum,anomaly_count,dup_chem,dup_all,square_root,cube
0,2016-04-01 00:00:00,AGOC-3A,4,0.08149060000000001,190.5,4.0,0.08149060000000001,,,,0.28546558461572913,0.0005411560851531896
1,2016-04-01 01:00:00,AGOC-3A,4,0.0827827,194.7666667,4.333333333,0.1642733,,,,0.28771982900036625,0.0005673078082424583
2,2016-04-01 02:00:00,AGOC-3A,4,0.0389048,199.0333333,4.666666667,0.20317810000000003,,,,0.19724299734084352,5.888566191287861e-05
3,2016-04-01 03:00:00,AGOC-3A,4,0.15624000000000002,203.3,5.0,0.3594181000000001,,,,0.39527205820801453,0.003813964890624001
4,2016-04-01 04:00:00,AGOC-3A,4,0.375753,202.56666669999998,5.066666667,0.7351711000000001,,,,0.6129869492901133,0.053052685187082775
5,2016-04-01 05:00:00,AGOC-3A,4,0.00241546,201.83333330000002,5.133333333,0.7375865600000001,,,,0.049147329530707974,1.4092873378639335e-08
6,2016-04-01 06:00:00,AGOC-3A,4,0.2396,201.1,5.2,0.9771865600000001,,,,0.4894895300208167,0.013754995136000002
7,2016-04-01 07:00:00,AGOC-3A,4,0.170572,202.3666667,4.833333333,1.1477585600000002,,,,0.41300363194528933,0.004962759450989248
8,2016-04-01 08:00:00,AGOC-3A,4,0.1416,203.6333333,4.466666667,1.2893585600000002,,,,0.3762977544445356,0.002839159296
9,2016-04-01 09:00:00,AGOC-3A,4,0.201125,204.9,4.1,1.4904835600000002,,,,0.4484696199298231,0.008135760798828124
10,2016-04-01 10:00:00,AGOC-3A,4,0.16256600000000002,205.6,3.933333333,1.6530495600000001,,,,0.4031947420292085,0.004296246186337498
11,2016-04-01 11:00:00,AGOC-3A,4,0.171654,206.3,3.766666667,1.8247035600000001,,,,0.4143114770314721,0.0050578015400342645
12,2016-04-01 12:00:00,AGOC-3A,4,0.0969047,207.0,3.6,1.9216082600000002,,,,0.3112951975215808,0.0009099856089226667
13,2016-04-01 13:00:00,AGOC-3A,4,0.416789,207.0333333,3.4,2.3383972600000003,,,,0.6455919764061508,0.07240169694937708
14,2016-04-01 14:00:00,AGOC-3A,4,0.0551616,207.06666669999998,3.2,2.39355886,,,,0.23486506764523327,0.0001678458331225129
15,2016-04-01 15:00:00,AGOC-3A,4,0.257714,207.1,3.0,2.65127286,,,,0.5076553949284889,0.017116463374710345
16,2016-04-01 16:00:00,AGOC-3A,4,0.140705,219.33333330000002,2.633333333,2.7919778600000003,,,,0.3751066515006099,0.0027856631009026247
17,2016-04-01 17:00:00,AGOC-3A,4,0.31719899999999995,231.56666669999998,2.266666667,3.1091768600000003,,,,0.5632042258364189,0.03191504260143158
18,2016-04-01 18:00:00,AGOC-3A,4,0.10481099999999999,243.8,1.9,3.2139878600000005,,,,0.32374527023572097,0.0011513850703637307
19,2016-04-01 19:00:00,AGOC-3A,4,0.139601,249.9,2.233333333,3.3535888600000003,,,,0.37363217206231053,0.0027206056008988013
20,2016-04-01 20:00:00,AGOC-3A,4,0.244434,256.0,2.566666667,3.5980228600000004,,,,0.49440266989570353,0.014604437830338506
21,2016-04-01 21:00:00,AGOC-3A,4,0.039388099999999995,262.1,2.9,3.6374109600000004,,,,0.19846435448210845,6.110758148461681e-05
22,2016-04-01 22:00:00,AGOC-3A,4,0.170294,264.04,2.88,3.8077049600000006,,,,0.4126669359180597,0.004938533907772184
23,2016-04-01 23:00:00,AGOC-3A,4,0.154004,265.98,2.86,3.9617089600000006,,,,0.3924334338457925,0.003652548599392064
24,2016-04-02 00:00:00,AGOC-3A,4,,0.0,0.0,3.9617089600000006,,,,,
25,2016-04-02 01:00:00,AGOC-3A,4,0.274852,267.92,2.84,4.23656096,,,,0.5242632926307162,0.020763315567558206
26,2016-04-02 02:00:00,AGOC-3A,4,0.0657784,269.86,2.82,4.30233936,,,,0.2564730005283207,0.0002846098434168663
27,2016-04-02 03:00:00,AGOC-3A,4,0.176777,271.8,2.8,4.479116360000001,,,,0.4204485699821085,0.005524300294009432
28,2016-04-02 04:00:00,AGOC-3A,4,0.12961,274.46666669999996,2.366666667,4.60872636,,,,0.3600138886209808,0.0021772862596810003
29,2016-04-02 05:00:00,AGOC-3A,4,0.293223,277.1333333,1.9333333330000002,4.901949360000001,,,,0.5415006925203328,0.02521123370388057
30,2016-04-02 06:00:00,AGOC-3A,4,0.0228912,279.8,1.5,4.924840560000001,,,,0.1512983806919294,1.1995149895446529e-05
31,2016-04-02 07:00:00,AGOC-3A,4,0.4659140000000001,277.3,1.4333333330000002,5.39075456,,,,0.6825789331645097,0.10113868009097202
32,2016-04-02 08:00:00,AGOC-3A,4,0.0603826,274.8,1.3666666669999998,5.45113716,,,,0.24572871220107756,0.00022015848490284398
33,2016-04-02 09:00:00,AGOC-3A,4,0.38928,272.3,1.3,5.84041716,,,,0.6239230721811785,0.05899107015475201
34,2016-04-02 10:00:00,AGOC-3A,4,0.0238186,249.3,1.3,5.864235760000001,,,,0.15433275737833493,1.3512904059978854e-05
35,2016-04-02 11:00:00,AGOC-3A,4,0.297354,226.3,1.3,6.161589760000001,,,,0.545301751326731,0.026291862658917867
36,2016-04-02 12:00:00,AGOC-3A,4,0.0975331,203.3,1.3,6.259122860000001,,,,0.31230289784118237,0.0009278036661271896
