,date,Methylosmolene,Chlorodinine,AGOC_3A,Appluimonia,Methylosmolene_anamoly,Chlorodinine_anamoly,AGOC_anamoly,Appluimonia_anamoly,Methylosmolene_cum_sum,Chlorodinine_cum_sum,AGOC_3A_cum_sum,Appluimonia_cum_sum,Methylosmolene_cube,Chlorodinine_cube,AGOC_3A_cube,Appluimonia_cube,Methylosmolene_square_root,Chlorodinine_square_root,AGOC_3A_square_root,Appluimonia_square_root
0,2016-04-01 00:00:00,0.0226431,0.239101,0.15486,0.0296967,0.0,0.0,0.0,0.0,0.0226431,0.239101,0.15486000000000005,0.0296967,1.16093e-05,0.013669234,0.0037137936,2.61893e-05,0.150476244,0.4889795497,0.3935225534,0.17232730489999998
1,2016-04-01 01:00:00,0.40172199999999997,0.163982,0.301439,0.452317,0.0,0.0,0.0,0.0,0.4243651,0.403083,0.456299,0.4820137,0.06483012340000001,0.0044094918,0.027390396600000002,0.0925398374,0.6338154305,0.4049469101,0.5490346073,0.6725451658
2,2016-04-01 02:00:00,0.05117530000000002,0.0659318,0.206771,0.23631300000000002,0.0,0.0,0.0,0.0,0.47554040000000003,0.4690148,0.6630699999999999,0.7183267,0.0001340236,0.0002866057,0.0088403383,0.0131966239,0.2262195836,0.2567718832,0.4547207935,0.4861203555000001
3,2016-04-01 03:00:00,0.30077800000000005,0.05879690000000001,0.24201399999999998,0.319679,0.0,0.0,0.0,0.0,0.7763184000000001,0.5278116999999999,0.905084,1.0380056999999998,0.0272106052,0.0002032653,0.0141749478,0.0326694877,0.5484323112,0.2424807209,0.49194918439999996,0.5654016272
4,2016-04-01 04:00:00,0.4763439999999999,0.033643,0.371454,0.24686799999999998,0.0,0.0,0.0,0.0,1.2526624,0.5614547,1.276538,1.2848737,0.1080841715,3.80789e-05,0.0512525075,0.015045076299999996,0.6901767889,0.1834202824,0.6094702618,0.4968581286
5,2016-04-01 05:00:00,0.259023,0.16835899999999998,0.238353,0.147356,0.0,0.0,0.0,0.0,1.5116854,0.7298137,1.514891,1.4322297,0.017378608,0.0047720943,0.013541347,0.0031996573,0.5089430224,0.4103157321,0.4882140924,0.3838697696
6,2016-04-01 06:00:00,0.167723,0.0278427,0.06863939999999999,0.10553699999999999,0.0,0.0,0.0,0.0,1.6794083999999998,0.7576564,1.5835304,1.5377667,0.0047182165000000005,2.15841e-05,0.0003233854,0.0011754773,0.4095399858,0.1668613197,0.2619912212,0.3248645872
7,2016-04-01 07:00:00,0.386002,0.34374699999999997,0.155064,0.089142,0.0,0.0,0.0,0.0,2.0654103999999998,1.1014034,1.7385944,1.6269087,0.05751335,0.040617833000000006,0.0037284897,0.0007083486999999999,0.6212905921999999,0.5862994116,0.3937816654,0.2985665755
8,2016-04-01 08:00:00,0.177531,0.306871,0.071417,0.246648,0.0,0.0,0.0,0.0,2.2429414,1.4082743999999998,1.8100113999999998,1.8735567,0.00559529,0.028897984,0.00036425440000000003,0.0150048893,0.42134427729999996,0.5539593848000001,0.2672395929,0.4966366881
9,2016-04-01 09:00:00,0.0419438,0.07002180000000001,0.0455874,0.21719499999999997,0.0,0.0,0.0,0.0,2.2848852,1.4782962,1.8555988,2.0907516999999998,7.3791e-05,0.00034332060000000003,9.47402e-05,0.0102458848,0.2048018555,0.264616326,0.2135120605,0.4660418436
10,2016-04-01 10:00:00,0.163966,0.192601,0.44956,0.32614699999999996,0.0,0.0,0.0,0.0,2.4488512000000004,1.6708971999999995,2.3051588,2.4168987,0.0044082012000000005,0.0071445621000000015,0.0908579613,0.0346928649,0.4049271539,0.43886330450000005,0.6704923564,0.5710928121000001
11,2016-04-01 11:00:00,0.143529,0.025848000000000003,0.18658,0.42455,0.0,0.0,0.0,0.0,2.5923802000000005,1.6967452,2.4917388,2.8414487,0.0029567798,1.72695e-05,0.0064952409,0.0765220393,0.3788522139,0.16077313210000002,0.43194907109999997,0.6515750149
12,2016-04-01 12:00:00,0.20867199999999997,0.34627399999999997,0.396962,0.0766411,0.0,0.0,0.0,0.0,2.8010522,2.0430192,2.8887007999999996,2.9180898,0.0090864143,0.0415202205,0.0625528073,0.00045017900000000004,0.4568063047,0.5884505077000001,0.6300492044,0.2768412903
13,2016-04-01 13:00:00,0.00629568,0.07443150000000001,0.0225215,0.107169,0.0,0.0,0.0,0.0,2.80734788,2.1174507,2.9112223,3.0252588,2.495e-07,0.0004123541,1.14233e-05,0.0012308567999999998,0.0793453212,0.2728213701,0.1500716496,0.3273667668
14,2016-04-01 14:00:00,0.281457,0.101092,0.0458705,0.23908600000000002,0.0,0.0,0.0,0.0,3.08880488,2.2185427000000004,2.9570928,3.2643447999999995,0.0222964727,0.001033119,9.651620000000001e-05,0.0136666615,0.5305252115,0.31794968160000003,0.21417399469999998,0.4889642114
15,2016-04-01 15:00:00,0.045610000000000005,0.12649200000000002,0.43167,0.0582271,0.0,0.0,0.0,0.0,3.13441488,2.3450347000000002,3.3887628,3.3225719,9.48812e-05,0.0020239006,0.0804369513,0.0001974129,0.2135649784,0.3556571383,0.6570159815000001,0.2413029217
16,2016-04-01 16:00:00,0.16964400000000002,0.26367399999999996,6.36965,0.0176918,0.0,0.0,0.0,0.0,8.20230018,2.6087087,9.7584128,3.3402637000000004,0.0048821994,0.0183316654,258.4322495959,5.5375e-06,0.4118786229,0.5134919668,2.5238165543,0.1330105259
17,2016-04-01 17:00:00,0.48305600000000004,1.28288,0.299581,0.0014664,0.0,0.0,0.0,0.0,3.61747088,3.8915887000000002,10.7405228,3.3417301,0.1127177841,2.1113396504,0.0268870279,3.2e-09,0.6950223018,1.132642927,0.5473399309,0.0382936026
18,2016-04-01 18:00:00,0.345077,0.191958,0.628314,0.136053,0.0,0.0,0.0,0.0,3.96254788,4.0835467,11.3688368,3.4777831,0.0410911259,0.0070732442,0.2480448475,0.0025183980000000003,0.5874325493,0.4381301177,0.7926626016,0.36885362950000006
