date,Methylosmolene,Chlorodinine,AGOC_3A,Appluimonia
4/1/2016 0:00,0.196198,0.00473954,0.08149060000000001,0.378015
4/1/2016 1:00,0.28029499999999996,0.304023,0.0827827,0.130407
4/1/2016 2:00,0.0347547,0.432936,0.0389048,0.396515
4/1/2016 3:00,0.246773,0.32162399999999997,0.15624000000000002,0.26598
4/1/2016 4:00,0.281923,0.390987,0.375753,0.119788
4/1/2016 5:00,0.28065999999999997,0.446033,0.00241546,0.271384
4/1/2016 6:00,0.329487,0.249135,0.2396,0.104948
4/1/2016 7:00,0.5024770000000001,0.0142187,0.170572,0.025391999999999998
4/1/2016 8:00,0.165458,0.112167,0.1416,0.34073200000000003
4/1/2016 9:00,0.522087,0.288103,0.201125,0.041054
4/1/2016 10:00,0.141456,0.128094,0.16256600000000002,0.384311
4/1/2016 11:00,0.259342,0.23475900000000002,0.171654,0.036502
4/1/2016 12:00,0.268327,0.49637700000000007,0.0969047,0.22990700000000003
4/1/2016 13:00,0.42977,0.271384,0.416789,0.102078
4/1/2016 14:00,0.744591,0.0965608,0.0551616,0.10041900000000001
4/1/2016 15:00,0.430541,0.10391900000000001,0.257714,0.438771
4/1/2016 16:00,0.0402671,0.233952,0.140705,0.301195
4/1/2016 17:00,0.405594,0.313531,0.31719899999999995,0.144516
4/1/2016 18:00,0.044605,0.05671759999999999,0.10481099999999999,0.064684
4/1/2016 19:00,0.234091,0.379155,0.139601,0.0237058
4/1/2016 20:00,0.42947399999999997,0.179424,0.244434,0.29481199999999996
4/1/2016 21:00,0.176977,0.336607,0.039388099999999995,0.0696817
4/1/2016 22:00,0.586322,0.482681,0.170294,0.332102
4/1/2016 23:00,0.0915907,0.06644839999999999,0.154004,0.37103
4/2/2016 0:00,0.0,0.0,0.0,0.0
4/2/2016 1:00,0.0224162,0.324248,0.274852,0.330943
4/2/2016 2:00,0.244371,0.0119133,0.0657784,0.0309245
4/2/2016 3:00,0.287446,0.319148,0.176777,0.283306
4/2/2016 4:00,0.211979,0.0242242,0.12961,0.15854100000000002
4/2/2016 5:00,0.3219,0.131082,0.293223,0.47838500000000006
4/2/2016 6:00,0.237839,0.244089,0.0228912,0.04966040000000001
4/2/2016 7:00,0.0621533,0.138534,0.46591400000000005,0.33206399999999997
4/2/2016 8:00,0.317472,0.0256158,0.0603826,0.0777494
4/2/2016 9:00,0.304829,0.0495964,0.38928,0.0265757
4/2/2016 10:00,0.0943977,0.158822,0.0238186,0.249277
