,date,Methylosmolene,Chlorodinine,AGOC_3A,Appluimonia,Methylosmolene_anamoly,Chlorodinine_anamoly,AGOC_anamoly,Appluimonia_anamoly,Methylosmolene_cum_sum,Chlorodinine_cum_sum,AGOC_3A_cum_sum,Appluimonia_cum_sum,Methylosmolene_cube,Chlorodinine_cube,AGOC_3A_cube,Appluimonia_cube,Methylosmolene_square_root,Chlorodinine_square_root,AGOC_3A_square_root,Appluimonia_square_root
0,2016-04-01 00:00:00,2.68382,1.2591700000000001,0.722303,0.130435,0.0,0.0,0.0,0.0,2.68382,1.25917,0.7223029999999999,0.130435,19.3312596826,1.9964254795,0.376841094,0.0022191284,1.6382368571,1.1221274437,0.8498841097000001,0.3611578602
1,2016-04-01 01:00:00,0.779529,0.0842611,2.5573599999999996,3.4840699999999996,0.0,0.0,0.0,0.0,3.463349,1.3434311,3.2796629999999998,3.6145050000000003,0.4736928498,0.0005982482,16.725364996099998,42.292232989,0.8829093951000001,0.2902776257,1.5991747872,1.8665663663999998
2,2016-04-01 02:00:00,0.23958000000000002,0.42889099999999997,2.39479,0.208529,0.0,0.0,0.0,0.0,3.702929,1.7723221000000002,5.674453,3.823034,0.013751550900000001,0.07889342290000001,13.734166496099999,0.0090677467,0.4894691001,0.6548977019000001,1.5475109046000002,0.4566497564
3,2016-04-01 03:00:00,0.0347694,0.376071,0.058590699999999996,0.26131,0.0,0.0,0.0,0.0,3.7376983999999998,2.1483931,5.7330437000000005,4.0843440000000015,4.20331e-05,0.053187494800000006,0.0002011343,0.017843008799999997,0.1864655464,0.6132462800999999,0.242055159,0.5111848981
4,2016-04-01 04:00:00,0.667903,1.1394,0.51271,0.6367659999999999,0.0,0.0,0.0,0.0,4.4056014,3.2877931000000005,6.2457537000000025,4.7211099999999995,0.2979477997,1.479205951,0.1347768694,0.2581901078,0.8172533267000001,1.0674268125,0.7160377084999999,0.7979761901000001
5,2016-04-01 05:00:00,0.916534,2.79331,0.6997399999999999,0.664029,0.0,0.0,0.0,0.0,5.3221354000000005,6.0811031,6.9454937,5.385139,0.7699202475,21.7950268518,0.3426179419,0.2927933036,0.9573578223,1.6713198377,0.8365046324000001,0.8148797456999999
6,2016-04-01 06:00:00,2.05302,3.9446199999999996,0.822506,0.552638,0.0,0.0,0.0,0.0,7.3751554000000015,10.0257231,7.7679997000000025,5.937777,8.653255768,61.3783934854,0.5564385678,0.16878048580000002,1.4328363479,1.9861067444,0.9069211653,0.7433962604000001
7,2016-04-01 07:00:00,0.375589,3.3515599999999997,4.78659,0.45231899999999997,0.0,0.0,0.0,0.0,7.7507444,13.377283100000001,12.5545897,6.390096,0.0529832499,37.6479207615,109.6676879131,0.0925410649,0.6128531635000001,1.8307266317,2.1878276897,0.6725466526999999
8,2016-04-01 08:00:00,0.917269,3.8394699999999995,1.61156,2.10568,0.0,0.0,0.0,0.0,8.668013400000001,17.216753100000002,14.1661497,8.495776,0.7717740095000001,56.599661731800005,4.1854237861,9.3363498364,0.9577416143999999,1.9594565572999998,1.2694723313,1.4510961374
9,2016-04-01 09:00:00,1.9011099999999999,0.6550279999999999,0.544795,1.78909,0.0,0.0,0.0,0.0,10.5691234,17.871781100000003,14.710944699999999,10.284866000000001,6.871028324299999,0.2810474146,0.16169602330000002,5.726596253099999,1.3788074556999999,0.8093380011,0.7381022964,1.3375686898
10,2016-04-01 10:00:00,0.670043,0.572236,0.772321,0.332215,0.0,0.0,0.0,0.0,11.2391664,18.4440171,15.4832657,10.617080999999999,0.30082091180000003,0.1873809899,0.4606738193,0.0366655085,0.8185615432000001,0.7564628213,0.8788179561,0.5763809504
11,2016-04-01 11:00:00,4.39846,0.70332,0.967785,1.02831,0.0,0.0,0.0,0.0,15.6376264,19.1473371,16.4510507,11.645391,85.0945881015,0.3479035836,0.9064349857,1.0873570575,2.0972505811,0.838641759,0.9837606416,1.0140562115
12,2016-04-01 12:00:00,2.9716099999999996,0.8339989999999999,0.16578800000000002,0.399123,0.0,0.0,0.0,0.0,18.609236399999997,19.9813361,16.6168387,12.044514,26.240701046799998,0.5800916172999999,0.0045567928,0.0635799623,1.7238358391,0.913235457,0.4071707259,0.6317618222
13,2016-04-01 13:00:00,1.5211700000000001,1.90125,0.129685,0.453212,0.0,0.0,0.0,0.0,20.1304064,21.8825861,16.7465237,12.497726,3.5199237478,6.872546408200001,0.0021810682,0.093090251,1.233357207,1.3788582233000002,0.3601180362,0.6732102198000001
14,2016-04-01 14:00:00,0.19548,0.986431,2.06584,1.6844700000000001,0.0,0.0,0.0,0.0,20.325886399999998,22.8690171,18.8123637,14.182196,0.0074697659,0.959842855,8.8163748438,4.7795811771,0.44213120219999996,0.9931923278,1.43730303,1.2978713341
15,2016-04-01 15:00:00,0.773566,0.280986,1.8144,1.34866,0.0,0.0,0.0,0.0,21.099452399999997,23.15000310000001,20.626763699999998,15.530856,0.4629052643,0.0221847248,5.97309073,2.4530558198,0.8795260087000001,0.5300811259,1.3469966591999998,1.1613182165
16,2016-04-01 16:00:00,0.296501,1.14353,1.13586,1.63558,0.0,0.0,0.0,0.0,21.3959534,24.2935331,21.7626237,17.166435999999994,0.0260662459,1.4953494243,1.4654615144999998,4.3753759367,0.5445190538,1.0693596215,1.0657673292,1.2788979631
17,2016-04-01 17:00:00,2.002,1.07354,3.7730099999999998,1.54654,0.0,0.0,0.0,0.0,23.3979534,25.367073100000002,25.5356337,18.712976,8.024024008,1.2372421088,53.711077984,3.6989926765,1.4149204925,1.0361177539,1.9424237437,1.243599614
