date,Methylosmolene,Chlorodinine,AGOC_3A,Appluimonia
4/1/2016 0:00,0.11078800000000001,0.0115732,0.22855799999999998,0.518521
4/1/2016 1:00,0.22503099999999998,0.0777142,0.45225699999999996,0.152105
4/1/2016 2:00,0.0704396,0.689016,0.509981,0.6457350000000001
4/1/2016 3:00,0.124396,0.062276099999999994,0.280231,0.596467
4/1/2016 4:00,0.6417619999999999,0.299912,0.714903,0.146269
4/1/2016 5:00,0.020315700000000003,0.138576,0.252217,0.285482
4/1/2016 6:00,0.378806,0.524311,0.171442,0.678525
4/1/2016 7:00,0.22144499999999998,0.542413,0.0958847,0.638567
4/1/2016 8:00,0.553491,0.349802,0.28526399999999996,0.47666400000000003
4/1/2016 9:00,0.474724,0.7166600000000001,0.201245,0.586124
4/1/2016 10:00,0.00298162,0.274667,0.200995,0.289997
4/1/2016 11:00,0.242137,0.229816,0.11802,0.15096500000000002
4/1/2016 12:00,0.10236,0.20368699999999998,0.81394,0.127155
4/1/2016 13:00,0.0167204,0.43345500000000003,0.21957600000000002,0.33108699999999996
4/1/2016 14:00,0.8330120000000001,0.338016,0.9850690000000001,0.60598
4/1/2016 15:00,0.8371120000000001,0.0763918,0.62139,0.203565
4/1/2016 16:00,0.0553067,0.401661,0.296002,0.03355519999999999
4/1/2016 17:00,0.041924199999999995,0.460334,0.11175999999999998,0.14272200000000002
4/1/2016 18:00,0.023086900000000004,0.354638,0.594371,0.6173609999999999
4/1/2016 19:00,0.808434,0.173896,0.511387,0.00660095
4/1/2016 20:00,0.284889,0.0334215,0.291975,0.11448599999999999
4/1/2016 21:00,0.158859,0.41085299999999997,0.396742,0.401939
4/1/2016 22:00,0.581589,0.23650700000000002,1.26089,0.762059
4/1/2016 23:00,0.673678,0.397502,0.038150699999999996,0.14369400000000002
4/2/2016 0:00,0.0,0.0,0.0,0.0
4/2/2016 1:00,0.53767,0.0168895,0.185814,0.750262
4/2/2016 2:00,0.315683,0.0331214,0.7726,0.80029
4/2/2016 3:00,0.133028,0.633578,0.143772,0.31871
4/2/2016 4:00,0.792754,0.134299,0.228343,0.313157
4/2/2016 5:00,0.182361,0.050466699999999996,0.190161,0.21878000000000003
4/2/2016 6:00,0.4203,0.23178,0.298744,0.379414
4/2/2016 7:00,0.07763250000000001,0.200505,0.08801389999999999,0.5258010000000001
4/2/2016 8:00,0.342931,0.15179700000000002,0.98867,0.069863
4/2/2016 9:00,0.751181,0.81926,0.29075,0.631416
4/2/2016 10:00,0.599428,0.11727,0.15110099999999999,0.929112
4/2/2016 11:00,0.516634,0.506522,0.0761568,0.0983831
4/2/2016 12:00,0.29946999999999996,0.543606,0.12313800000000001,0.482328
4/2/2016 13:00,0.8755360000000001,0.30483699999999997,0.376812,0.673308
4/2/2016 14:00,0.101538,0.219331,0.282935,0.11433800000000001
4/2/2016 15:00,0.0452389,0.28223000000000004,0.117645,0.778458
4/2/2016 16:00,0.439957,0.856833,0.1777,0.0559627
4/2/2016 17:00,0.21418600000000002,0.503167,0.348686,0.102108
4/2/2016 18:00,0.249467,0.644588,0.59308,0.13839
4/2/2016 19:00,0.279014,0.339859,0.299321,0.315332
4/2/2016 20:00,0.24106,0.24447600000000003,0.23083499999999998,0.228252
4/2/2016 21:00,0.487533,0.020654,0.274961,0.12858599999999998
4/2/2016 22:00,0.295781,0.256416,0.718881,0.0688266
4/2/2016 23:00,0.124694,0.699788,0.470055,0.26672399999999996
4/3/2016 0:00,0.195976,0.969116,1.15709,0.306265
4/3/2016 1:00,0.136098,0.308046,0.531419,1.00538
4/3/2016 2:00,0.640694,0.440017,0.29291799999999996,0.00391385
4/3/2016 3:00,0.5239510000000001,0.243286,0.19808699999999999,0.0720086
4/3/2016 4:00,0.696862,0.259421,0.0605993,0.761075
4/3/2016 5:00,0.154539,0.398784,0.46288500000000005,0.6460100000000001
4/3/2016 6:00,0.12490699999999999,0.9778469999999999,0.945782,1.0983
4/3/2016 7:00,0.805531,0.310809,0.159371,0.457128
4/3/2016 8:00,0.637007,0.229852,0.16428900000000002,0.792205
4/3/2016 9:00,0.255733,0.691871,0.296033,0.034522000000000004
4/3/2016 10:00,0.14460699999999999,0.147606,0.343225,0.970091
4/3/2016 11:00,0.110474,0.74238,0.585417,0.312391
4/3/2016 12:00,0.012393099999999999,0.34636100000000003,0.059427,0.44564499999999996
4/3/2016 13:00,0.748818,0.287341,0.0439434,0.392059
4/3/2016 14:00,1.12677,0.5916939999999999,0.274588,0.756851
4/3/2016 15:00,0.108661,0.252738,0.569702,0.0640518
4/3/2016 16:00,0.286736,0.149207,0.228804,0.164245
4/3/2016 17:00,0.501254,0.46177299999999993,1.34113,0.643795
4/3/2016 18:00,0.178524,0.322816,0.6369520000000001,0.444846
4/3/2016 19:00,1.19484,0.365446,0.526228,1.1134
4/3/2016 20:00,0.6457350000000001,0.413495,0.23457399999999998,0.510217
4/3/2016 21:00,0.40970200000000007,0.720989,0.244759,0.21709699999999998
4/3/2016 22:00,0.0915418,0.349145,0.0113335,0.558127
4/3/2016 23:00,0.64323,0.126825,0.0350886,0.40930700000000003
4/4/2016 0:00,0.330248,1.18824,0.561673,0.273405
4/4/2016 1:00,0.564314,0.812552,0.06593910000000001,0.430558
4/4/2016 2:00,0.393434,0.220311,0.06052130000000001,0.167053
4/4/2016 3:00,0.314763,0.834514,0.16883299999999998,0.619578
4/4/2016 4:00,0.42598500000000006,0.180822,0.0808034,0.135534
4/4/2016 5:00,0.617097,0.243429,0.169938,0.00159828
4/4/2016 6:00,0.10299100000000001,0.18958,0.302787,0.447014
4/4/2016 7:00,0.41660600000000003,0.42311899999999997,0.39996,0.144946
4/4/2016 8:00,0.181374,0.585491,0.42594799999999994,0.302673
4/4/2016 9:00,0.0299803,0.7111430000000001,0.17739000000000002,0.588886
4/4/2016 10:00,0.00999883,0.25798899999999997,0.828766,0.10745899999999999
4/4/2016 11:00,0.37056100000000003,0.17407899999999998,0.0541298,0.880426
4/4/2016 12:00,0.374386,0.00291282,0.783768,0.630125
4/4/2016 13:00,0.0575798,0.517766,0.584784,1.8037400000000001
4/4/2016 14:00,0.23986,0.315172,0.441887,0.867208
4/4/2016 15:00,0.305731,0.634459,0.5098159999999999,0.34678600000000004
4/4/2016 16:00,0.178609,0.86826,0.0805245,0.433119
4/4/2016 17:00,0.23564899999999997,0.426415,0.19989300000000002,0.816837
4/4/2016 18:00,0.20409000000000002,0.25564000000000003,0.624656,0.04944319999999999
4/4/2016 19:00,0.00159132,0.0172083,0.0581125,0.0314843
4/4/2016 20:00,0.37755500000000003,0.370625,0.216421,0.8005720000000001
4/4/2016 21:00,0.00772995,0.4749,0.31722399999999995,0.5834739999999999
4/4/2016 22:00,0.610772,0.11626900000000001,0.73035,0.0724041
4/4/2016 23:00,0.15657100000000002,0.295542,0.42558999999999997,0.100604
4/5/2016 0:00,0.06348150000000001,0.0364538,0.175127,1.15495
4/5/2016 1:00,0.558813,0.264909,0.635436,0.23291599999999998
4/5/2016 2:00,0.21593099999999998,0.191967,0.0459783,0.426356
4/5/2016 3:00,0.134968,0.388701,0.521175,0.187498
4/5/2016 4:00,0.48225200000000007,0.134968,0.781345,0.329151
4/5/2016 5:00,0.609599,0.08798210000000001,0.25388,0.14065
4/5/2016 6:00,0.730867,0.157709,0.0579563,0.058373
4/5/2016 7:00,0.150427,0.258824,0.9447409999999999,0.73242
4/5/2016 8:00,0.56295,0.741155,1.02773,0.47194200000000003
4/5/2016 9:00,0.164106,0.220894,0.6100760000000001,0.717084
4/5/2016 10:00,0.0808383,0.202678,0.0658808,0.263406
4/5/2016 11:00,0.134274,0.274152,0.0517724,0.212594
4/5/2016 12:00,0.34254,0.42505200000000004,0.196517,0.12157899999999999
