date,Methylosmolene,Chlorodinine,AGOC_3A,Appluimonia
4/1/2016 0:00,0.156771,0.23945500000000003,0.24228899999999998,0.45814399999999994
4/1/2016 1:00,0.18997,0.349223,0.394667,0.168714
4/1/2016 2:00,0.47424499999999997,0.367956,0.318626,0.381269
4/1/2016 3:00,0.437154,0.364682,0.5182,0.45342
4/1/2016 4:00,0.313513,0.405011,0.4967,0.029688299999999997
4/1/2016 5:00,0.36684,0.14846099999999998,0.20959099999999997,0.05185880000000001
4/1/2016 6:00,0.12629500000000002,0.7349359999999999,0.537672,0.7852399999999999
4/1/2016 7:00,0.602402,0.5449579999999999,0.023119900000000002,0.8743629999999999
4/1/2016 8:00,0.169993,0.690937,0.545655,0.69624
4/1/2016 9:00,0.6016630000000001,0.199124,0.407047,0.274487
4/1/2016 10:00,0.786521,0.417886,0.565408,0.156522
4/1/2016 11:00,0.29769,0.559303,0.43063500000000005,0.404981
4/1/2016 12:00,0.21357399999999999,0.264588,0.0475963,0.387515
4/1/2016 13:00,0.384708,0.35628699999999996,0.484358,0.6153350000000001
4/1/2016 14:00,0.47595200000000004,0.378116,0.240171,0.424518
4/1/2016 15:00,0.153869,0.48322200000000004,0.589017,0.0323731
4/1/2016 16:00,0.476825,0.183871,0.10371500000000002,0.62637
4/1/2016 17:00,0.299951,0.540517,0.479549,0.134493
4/1/2016 18:00,0.339361,0.49184399999999995,0.065808,0.0844535
4/1/2016 19:00,0.631286,0.349918,0.423562,0.580485
4/1/2016 20:00,0.23590300000000003,0.54456,0.0391207,0.39531
4/1/2016 21:00,0.339473,0.527831,0.052684,0.510417
4/1/2016 22:00,0.400161,0.38656399999999996,0.277343,0.471188
4/1/2016 23:00,0.576362,0.39505,0.27458,0.46451099999999995
4/2/2016 0:00,0.0,0.0,0.0,0.0
4/2/2016 1:00,0.168265,0.358213,0.324262,0.939767
4/2/2016 2:00,0.615062,0.217854,0.40983400000000003,0.0205606
4/2/2016 3:00,54.93806,0.0902679,5.80055,0.47667600000000004
4/2/2016 4:00,88.53254,0.403787,9.62682,0.6191439999999999
4/2/2016 5:00,26.741659999999996,0.184801,2.9306200000000002,0.383726
4/2/2016 6:00,0.223367,0.585413,0.42684700000000003,0.0975712
4/2/2016 7:00,0.261629,0.24519499999999997,0.163253,0.683389
4/2/2016 8:00,0.502554,0.537014,0.559366,0.49790500000000004
4/2/2016 9:00,1.08545,0.32714699999999997,0.464962,0.411933
4/2/2016 10:00,0.382421,0.700996,31.903809999999996,0.480179
4/2/2016 11:00,0.7009489999999999,0.679315,0.687499,0.6493270000000001
4/2/2016 12:00,0.166671,0.628296,0.379747,0.188155
4/2/2016 13:00,0.526315,0.395662,0.24614299999999997,0.37539
4/2/2016 14:00,0.305359,0.713386,0.522767,0.442851
4/2/2016 15:00,0.343418,0.715069,0.522158,0.523211
4/2/2016 16:00,0.676463,0.39168200000000003,0.164237,0.288958
4/2/2016 17:00,0.470797,0.44648999999999994,0.496958,0.309971
4/2/2016 18:00,0.406695,0.08376139999999999,0.273741,0.510221
4/2/2016 19:00,0.13825,0.40692399999999995,0.397192,0.376391
4/2/2016 20:00,0.144325,0.56558,0.59736,0.301577
4/2/2016 21:00,0.739564,0.754739,0.903733,0.186161
4/2/2016 22:00,0.451567,0.655953,0.340913,0.12278
4/2/2016 23:00,0.321245,0.6819350000000001,0.6126229999999999,0.0847191
4/3/2016 0:00,42.238659999999996,0.261357,4.49753,0.48253900000000005
4/3/2016 1:00,0.298021,0.55497,0.14621800000000001,0.7006640000000001
4/3/2016 2:00,0.284595,0.16706400000000002,0.545655,0.121776
4/3/2016 3:00,0.332565,3.56109,0.534547,0.474786
4/3/2016 4:00,0.415445,0.150106,0.276067,0.20910900000000002
4/3/2016 5:00,0.568442,0.5223979999999999,0.44006899999999993,0.655849
4/3/2016 6:00,0.28236500000000003,0.0373135,0.45426099999999997,0.415246
4/3/2016 7:00,0.369752,0.381929,0.0326205,0.423994
4/3/2016 8:00,0.09708610000000001,0.175018,0.41167299999999996,0.22063899999999997
4/3/2016 9:00,0.210767,0.459566,0.25258400000000003,0.415783
4/3/2016 10:00,0.0616086,0.25356599999999996,4.18545,0.5857899999999999
4/3/2016 11:00,0.00985224,0.168235,0.15976400000000002,0.373261
4/3/2016 12:00,0.440615,0.203286,0.215033,0.49566899999999997
4/3/2016 13:00,0.6521140000000001,0.149087,0.517854,0.526352
4/3/2016 14:00,0.88408,0.24256,0.550343,0.079525
4/3/2016 15:00,0.650162,0.672616,0.438353,0.402425
4/3/2016 16:00,0.24025500000000002,0.546694,0.37645300000000004,0.351968
4/3/2016 17:00,0.30511900000000003,0.5867100000000001,0.236587,0.754739
4/3/2016 18:00,0.354625,0.00732266,0.506042,0.182853
4/3/2016 19:00,0.263779,4.89996,0.5661619999999999,0.393611
4/3/2016 20:00,0.5862609999999999,5.7959,0.282074,0.7829189999999999
4/3/2016 21:00,0.551074,8.83151,0.727112,0.30790100000000004
4/3/2016 22:00,0.564655,8.21802,0.42017600000000005,0.709024
4/3/2016 23:00,0.6019180000000001,5.7495400000000005,0.44125600000000004,0.643189
4/4/2016 0:00,0.362955,6.46,0.666917,0.0186713
4/4/2016 1:00,0.520412,2.19313,0.72653,0.518528
4/4/2016 2:00,0.627185,0.47911899999999996,0.372581,0.34388
4/4/2016 3:00,0.166218,0.45990299999999995,0.556669,0.0793595
4/4/2016 4:00,0.260363,0.45947,0.430047,0.301318
4/4/2016 5:00,0.629209,0.0808983,0.43416899999999997,0.834586
4/4/2016 6:00,0.18683699999999998,5.66748,0.601054,0.462628
4/4/2016 7:00,0.310209,9.150160000000001,0.692801,0.302336
4/4/2016 8:00,0.593391,8.38336,0.175215,0.6329060000000001
4/4/2016 9:00,0.288923,9.4983,0.19636900000000002,0.776429
4/4/2016 10:00,0.22061599999999998,11.4888,0.259483,0.135999
4/4/2016 11:00,0.47061800000000004,10.20275,0.601079,0.13430799999999998
4/4/2016 12:00,0.247272,10.89502,0.292953,0.176224
4/4/2016 13:00,0.418854,2.46398,0.486688,0.5085689999999999
4/4/2016 14:00,0.657557,0.49523999999999996,0.655433,0.506447
4/4/2016 15:00,0.288923,0.439663,0.280724,0.0721281
4/4/2016 16:00,0.00141822,0.361725,0.23733400000000002,0.905206
4/4/2016 17:00,0.570788,0.340545,0.297132,0.406572
4/4/2016 18:00,0.345469,0.5474359999999999,0.334133,0.6874560000000001
4/4/2016 19:00,0.5030600000000001,0.24933200000000003,0.412592,0.23153600000000002
4/4/2016 20:00,0.42890200000000006,0.48724399999999995,0.0527531,0.505087
4/4/2016 21:00,0.0307731,0.35437399999999997,0.163899,0.170319
4/4/2016 22:00,0.316427,0.325362,0.238163,0.695919
4/4/2016 23:00,0.44198999999999994,0.49831899999999996,0.09495369999999999,0.023119900000000002
4/5/2016 0:00,0.8682219999999999,0.742312,0.20041199999999998,0.416811
4/5/2016 1:00,0.782634,0.7107,0.48099200000000003,0.582633
4/5/2016 2:00,0.87285,0.25810900000000003,0.425921,0.512777
4/5/2016 3:00,0.146697,0.769888,0.202665,0.46845600000000004
4/5/2016 4:00,0.373184,0.382221,0.466351,0.521514
4/5/2016 5:00,0.382359,0.363702,0.43690500000000004,0.418731
4/5/2016 6:00,0.174874,0.34005,0.426724,0.24191300000000002
4/5/2016 7:00,0.765901,0.633631,0.407384,0.594345
4/5/2016 8:00,0.18373399999999998,0.317794,0.60905,0.581683
4/5/2016 9:00,0.35191999999999996,0.741258,0.269946,0.0497233
4/5/2016 10:00,0.8061149999999999,0.41320500000000004,0.0688584,0.373184
4/5/2016 11:00,0.43361000000000005,0.491062,0.621219,0.29896100000000003
4/5/2016 12:00,0.397973,0.310699,0.21601599999999999,0.191978
4/5/2016 13:00,0.724974,0.613812,0.38160700000000003,0.649094
4/5/2016 14:00,0.32815900000000003,0.584615,0.8897079999999999,0.46102299999999996
4/5/2016 15:00,0.147208,0.492184,0.467451,0.507754
4/5/2016 16:00,0.283073,0.344086,0.42199200000000003,0.310361
4/5/2016 17:00,0.46003,0.319141,0.693114,0.6264569999999999
4/5/2016 18:00,0.5411050000000001,0.376345,0.376946,0.275473
4/5/2016 19:00,0.508604,0.648663,0.41512299999999996,0.5590510000000001
4/5/2016 20:00,0.514936,0.31592600000000004,0.126217,0.318709
4/5/2016 21:00,0.366653,0.17008199999999998,0.139767,0.569535
4/5/2016 22:00,0.407675,0.272,0.626428,0.332111
4/5/2016 23:00,0.43230799999999997,0.474441,0.231623,0.419177
4/6/2016 0:00,0.0,0.0,0.0,0.0
4/6/2016 1:00,0.4634,0.37468,0.549552,0.5020479999999999
4/6/2016 2:00,0.0326205,7.70862,0.280102,0.592489
4/6/2016 3:00,0.664733,0.5982890000000001,0.617976,0.386457
4/6/2016 4:00,0.0618499,0.22874899999999998,0.591132,0.294503
4/6/2016 5:00,0.414417,0.147751,0.0209299,0.41030900000000003
4/6/2016 6:00,0.40225700000000003,0.49882,69.16677,0.41289899999999996
4/6/2016 7:00,0.342302,0.581475,84.82578000000001,0.593757
4/6/2016 8:00,0.587849,0.334892,0.557231,0.642263
4/6/2016 9:00,0.565515,0.347198,0.327425,0.512759
4/6/2016 10:00,0.631795,0.0275437,0.0528447,0.84451
4/6/2016 11:00,0.24898699999999999,0.20631599999999997,0.400359,0.410355
4/6/2016 12:00,0.040963,0.224944,0.247354,0.519167
4/6/2016 13:00,0.5380020000000001,0.547115,0.77491,0.0777451
4/6/2016 14:00,0.584124,0.0488186,0.565839,0.838562
4/6/2016 15:00,0.44534399999999996,0.185754,0.5180170000000001,0.42657
4/6/2016 16:00,0.27879899999999996,0.39079400000000003,0.523452,0.7521869999999999
4/6/2016 17:00,0.584545,0.469658,0.350155,0.31199899999999997
4/6/2016 18:00,0.49901,0.301715,0.304417,0.12409300000000001
4/6/2016 19:00,0.515189,0.266754,0.675828,0.00551458
4/6/2016 20:00,0.724175,0.40770500000000004,0.718993,0.45085600000000003
4/6/2016 21:00,0.46451099999999995,0.0980975,0.191452,0.383373
4/6/2016 22:00,0.22608499999999998,0.5028859999999999,0.340913,0.540223
4/6/2016 23:00,0.408425,0.356773,0.5596180000000001,0.24174600000000002
4/7/2016 0:00,0.225661,0.464527,0.209302,0.463722
4/7/2016 1:00,0.180214,0.153869,0.286091,0.476067
4/7/2016 2:00,0.298926,0.6819350000000001,0.172991,0.41388
4/7/2016 3:00,0.564956,0.43874300000000005,0.703683,0.5303939999999999
4/7/2016 4:00,0.13064,0.598158,0.034098199999999995,0.16552
