,date,Methylosmolene,Chlorodinine,AGOC_3A,Appluimonia,Methylosmolene_anamoly,Chlorodinine_anamoly,AGOC_anamoly,Appluimonia_anamoly
0,2016-04-01 00:00:00,2.68382,1.25917,0.722303,0.130435,0.0,0.0,0.0,0.0
1,2016-04-01 01:00:00,0.779529,0.0842611,2.55736,3.48407,0.0,0.0,0.0,0.0
2,2016-04-01 02:00:00,0.23958,0.428891,2.39479,0.208529,0.0,0.0,0.0,0.0
3,2016-04-01 03:00:00,0.0347694,0.376071,0.0585907,0.26131,0.0,0.0,0.0,0.0
4,2016-04-01 04:00:00,0.667903,1.1394,0.51271,0.6367659999999999,0.0,0.0,0.0,0.0
5,2016-04-01 05:00:00,0.916534,2.79331,0.6997399999999999,0.664029,0.0,0.0,0.0,0.0
6,2016-04-01 06:00:00,2.05302,3.94462,0.822506,0.552638,0.0,0.0,0.0,0.0
7,2016-04-01 07:00:00,0.375589,3.35156,4.78659,0.452319,0.0,0.0,0.0,0.0
8,2016-04-01 08:00:00,0.917269,3.83947,1.61156,2.10568,0.0,0.0,0.0,0.0
9,2016-04-01 09:00:00,1.90111,0.6550279999999999,0.544795,1.78909,0.0,0.0,0.0,0.0
10,2016-04-01 10:00:00,0.670043,0.572236,0.772321,0.332215,0.0,0.0,0.0,0.0
11,2016-04-01 11:00:00,4.39846,0.70332,0.967785,1.02831,0.0,0.0,0.0,0.0
12,2016-04-01 12:00:00,2.97161,0.8339989999999999,0.16578800000000002,0.399123,0.0,0.0,0.0,0.0
13,2016-04-01 13:00:00,1.52117,1.90125,0.129685,0.453212,0.0,0.0,0.0,0.0
14,2016-04-01 14:00:00,0.19548,0.986431,2.06584,1.68447,0.0,0.0,0.0,0.0
15,2016-04-01 15:00:00,0.773566,0.280986,1.8144,1.34866,0.0,0.0,0.0,0.0
16,2016-04-01 16:00:00,0.296501,1.14353,1.13586,1.63558,0.0,0.0,0.0,0.0
17,2016-04-01 17:00:00,2.002,1.07354,3.77301,1.54654,0.0,0.0,0.0,0.0
18,2016-04-01 18:00:00,2.41987,0.289879,2.04777,0.464762,0.0,0.0,0.0,0.0
19,2016-04-01 19:00:00,1.7403,1.83782,0.159529,0.48644,0.0,0.0,0.0,0.0
20,2016-04-01 20:00:00,1.11615,2.72895,4.42195,2.96486,0.0,0.0,0.0,0.0
21,2016-04-01 21:00:00,0.22341,0.974648,1.00195,1.50516,0.0,0.0,0.0,0.0
22,2016-04-01 22:00:00,1.7133599999999998,1.49356,0.126781,1.99986,0.0,0.0,0.0,0.0
23,2016-04-01 23:00:00,0.713,2.62148,1.22487,0.236716,0.0,0.0,0.0,0.0
24,2016-04-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2016-04-02 01:00:00,0.598023,0.617016,0.336445,0.347435,0.0,0.0,0.0,0.0
26,2016-04-02 02:00:00,0.484204,1.57905,0.544795,2.02981,0.0,0.0,0.0,0.0
27,2016-04-02 03:00:00,0.887108,1.62635,2.7307200000000003,0.142879,0.0,0.0,0.0,0.0
28,2016-04-02 04:00:00,2.02966,0.5259189999999999,1.04218,0.4528930000000001,0.0,0.0,0.0,0.0
29,2016-04-02 05:00:00,3.29536,1.81087,1.96427,1.5085,0.0,0.0,0.0,0.0
30,2016-04-02 06:00:00,0.692593,3.71109,1.32701,1.67572,0.0,0.0,0.0,0.0
31,2016-04-02 07:00:00,0.8571989999999999,2.46653,2.30778,1.14865,0.0,0.0,0.0,0.0
32,2016-04-02 08:00:00,1.6051799999999998,0.502807,0.372212,2.36543,0.0,0.0,0.0,0.0
33,2016-04-02 09:00:00,0.100491,0.607803,1.62024,0.708596,0.0,0.0,0.0,0.0
34,2016-04-02 10:00:00,0.779459,1.08798,3.98593,0.5137390000000001,0.0,0.0,0.0,0.0
35,2016-04-02 11:00:00,2.77583,2.07491,5.8452,2.64384,0.0,0.0,0.0,0.0
36,2016-04-02 12:00:00,0.151676,0.765958,1.19669,1.61539,0.0,0.0,0.0,0.0
37,2016-04-02 13:00:00,1.91028,0.120452,2.66781,0.731977,0.0,0.0,0.0,0.0
38,2016-04-02 14:00:00,0.456911,1.44466,1.93806,1.4739799999999998,0.0,0.0,0.0,0.0
39,2016-04-02 15:00:00,0.14801199999999998,2.36397,1.85382,1.59427,0.0,0.0,0.0,0.0
40,2016-04-02 16:00:00,1.04601,0.192401,1.5176,3.00526,0.0,0.0,0.0,0.0
41,2016-04-02 17:00:00,1.15031,1.25291,2.81238,3.40071,0.0,0.0,0.0,0.0
42,2016-04-02 18:00:00,2.11321,0.45098,3.71437,0.957869,0.0,0.0,0.0,0.0
43,2016-04-02 19:00:00,2.98143,1.48195,0.990118,2.30917,0.0,0.0,0.0,0.0
44,2016-04-02 20:00:00,0.798249,0.532253,0.8824709999999999,0.269507,0.0,0.0,0.0,0.0
45,2016-04-02 21:00:00,1.21055,0.982292,1.10585,1.32157,0.0,0.0,0.0,0.0
46,2016-04-02 22:00:00,0.195039,1.0871,1.2749,3.02095,0.0,0.0,0.0,0.0
47,2016-04-02 23:00:00,0.603212,2.17722,0.930517,1.20062,0.0,0.0,0.0,0.0
48,2016-04-03 00:00:00,0.685932,0.794985,0.483052,1.59205,0.0,0.0,0.0,0.0
49,2016-04-03 01:00:00,1.7487400000000002,0.358428,0.843205,0.608657,0.0,0.0,0.0,0.0
50,2016-04-03 02:00:00,1.05795,1.27937,1.05969,2.66253,0.0,0.0,0.0,0.0
51,2016-04-03 03:00:00,0.150608,0.992555,1.23983,1.22599,0.0,0.0,0.0,0.0
52,2016-04-03 04:00:00,0.399312,1.89396,1.24921,1.15371,0.0,0.0,0.0,0.0
53,2016-04-03 05:00:00,2.05653,1.11761,1.7114200000000002,1.23111,0.0,0.0,0.0,0.0
54,2016-04-03 06:00:00,1.63844,0.146592,3.61539,0.119581,0.0,0.0,0.0,0.0
55,2016-04-03 07:00:00,0.303503,0.0528382,2.54514,0.314607,0.0,0.0,0.0,0.0
56,2016-04-03 08:00:00,0.325336,0.257589,1.21218,1.4751,0.0,0.0,0.0,0.0
57,2016-04-03 09:00:00,1.10512,0.532828,1.51497,1.1252799999999998,0.0,0.0,0.0,0.0
58,2016-04-03 10:00:00,3.28804,2.3204,0.28010300000000005,0.305081,0.0,0.0,0.0,0.0
59,2016-04-03 11:00:00,3.69564,1.11591,0.440852,0.835458,0.0,0.0,0.0,0.0
60,2016-04-03 12:00:00,3.16873,1.1849,1.68352,3.3394,0.0,0.0,0.0,0.0
61,2016-04-03 13:00:00,2.12978,2.55036,0.459846,0.26723800000000003,0.0,0.0,0.0,0.0
62,2016-04-03 14:00:00,0.187099,0.810183,0.183104,2.6764900000000003,0.0,0.0,0.0,0.0
63,2016-04-03 15:00:00,2.1282400000000004,1.5294,0.0365983,0.345223,0.0,0.0,0.0,0.0
64,2016-04-03 16:00:00,0.67895,1.22617,0.931728,0.946883,0.0,0.0,0.0,0.0
65,2016-04-03 17:00:00,1.88242,4.71645,2.14348,0.566803,0.0,1.0,0.0,0.0
