,date,Methylosmolene,Chlorodinine,AGOC_3A,Appluimonia,Methylosmolene_anamoly,Chlorodinine_anamoly,AGOC_anamoly,Appluimonia_anamoly
0,2016-04-01 00:00:00,0.0226431,0.239101,0.15486,0.0296967,0.0,0.0,0.0,0.0
1,2016-04-01 01:00:00,0.401722,0.163982,0.301439,0.452317,0.0,0.0,0.0,0.0
2,2016-04-01 02:00:00,0.051175300000000014,0.0659318,0.206771,0.236313,0.0,0.0,0.0,0.0
3,2016-04-01 03:00:00,0.30077800000000005,0.05879690000000001,0.242014,0.319679,0.0,0.0,0.0,0.0
4,2016-04-01 04:00:00,0.4763439999999999,0.033643,0.371454,0.246868,0.0,0.0,0.0,0.0
5,2016-04-01 05:00:00,0.259023,0.16835899999999998,0.238353,0.147356,0.0,0.0,0.0,0.0
6,2016-04-01 06:00:00,0.167723,0.0278427,0.06863939999999999,0.105537,0.0,0.0,0.0,0.0
7,2016-04-01 07:00:00,0.386002,0.343747,0.155064,0.089142,0.0,0.0,0.0,0.0
8,2016-04-01 08:00:00,0.177531,0.306871,0.071417,0.246648,0.0,0.0,0.0,0.0
9,2016-04-01 09:00:00,0.0419438,0.07002180000000001,0.0455874,0.217195,0.0,0.0,0.0,0.0
10,2016-04-01 10:00:00,0.163966,0.192601,0.44956,0.326147,0.0,0.0,0.0,0.0
11,2016-04-01 11:00:00,0.143529,0.025848000000000003,0.18658,0.42455,0.0,0.0,0.0,0.0
12,2016-04-01 12:00:00,0.208672,0.346274,0.396962,0.0766411,0.0,0.0,0.0,0.0
13,2016-04-01 13:00:00,0.00629568,0.07443150000000001,0.0225215,0.107169,0.0,0.0,0.0,0.0
14,2016-04-01 14:00:00,0.281457,0.101092,0.0458705,0.239086,0.0,0.0,0.0,0.0
15,2016-04-01 15:00:00,0.045610000000000005,0.12649200000000002,0.43167,0.0582271,0.0,0.0,0.0,0.0
16,2016-04-01 16:00:00,0.16964400000000002,0.263674,6.36965,0.0176918,0.0,0.0,0.0,0.0
17,2016-04-01 17:00:00,0.483056,1.28288,0.299581,0.0014664,0.0,0.0,0.0,0.0
18,2016-04-01 18:00:00,0.345077,0.191958,0.628314,0.136053,0.0,0.0,0.0,0.0
19,2016-04-01 19:00:00,0.121417,0.122929,0.0497588,0.219221,0.0,0.0,0.0,0.0
20,2016-04-01 20:00:00,0.253722,0.00935036,0.431884,0.863043,0.0,0.0,0.0,0.0
21,2016-04-01 21:00:00,0.350383,0.236391,0.07347970000000001,0.186273,0.0,0.0,0.0,0.0
22,2016-04-01 22:00:00,0.0370354,0.239755,0.030958,0.11621,0.0,0.0,0.0,0.0
23,2016-04-01 23:00:00,0.07132310000000001,0.195843,0.508771,0.133455,0.0,0.0,0.0,0.0
24,2016-04-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2016-04-02 01:00:00,0.171685,0.0680395,0.114101,0.0244924,0.0,0.0,0.0,0.0
26,2016-04-02 02:00:00,0.400143,0.053585900000000006,0.117844,0.107135,0.0,0.0,0.0,0.0
27,2016-04-02 03:00:00,0.43345,0.357732,0.359576,0.320008,0.0,0.0,0.0,0.0
28,2016-04-02 04:00:00,0.129138,0.163406,0.255214,0.156115,0.0,0.0,0.0,0.0
29,2016-04-02 05:00:00,0.0268431,0.64415,0.123225,0.119141,0.0,0.0,0.0,0.0
30,2016-04-02 06:00:00,0.285396,0.132413,0.28003,0.157049,0.0,0.0,0.0,0.0
31,2016-04-02 07:00:00,0.327437,0.460673,0.29315,0.185936,0.0,0.0,0.0,0.0
32,2016-04-02 08:00:00,0.0410121,0.42478,0.206986,0.405257,0.0,0.0,0.0,0.0
33,2016-04-02 09:00:00,0.0359026,0.201844,0.21322,0.144261,0.0,0.0,0.0,0.0
34,2016-04-02 10:00:00,0.382888,0.338916,0.101197,0.402147,0.0,0.0,0.0,0.0
35,2016-04-02 11:00:00,0.16746,0.241115,0.313765,0.374205,0.0,0.0,0.0,0.0
36,2016-04-02 12:00:00,0.0950082,0.669847,16.037860000000002,0.238976,0.0,0.0,1.0,0.0
37,2016-04-02 13:00:00,0.114671,0.174896,0.451438,0.270748,0.0,0.0,0.0,0.0
38,2016-04-02 14:00:00,0.218777,0.2197,0.459604,0.19133,0.0,0.0,0.0,0.0
39,2016-04-02 15:00:00,0.501425,0.06956799999999999,0.426486,0.44522,0.0,0.0,0.0,0.0
40,2016-04-02 16:00:00,0.162348,0.00448124,0.6825289999999999,0.115508,0.0,0.0,0.0,0.0
41,2016-04-02 17:00:00,0.230201,0.489883,0.0327251,0.298561,0.0,0.0,0.0,0.0
42,2016-04-02 18:00:00,0.114235,0.00554216,0.275936,0.396615,0.0,0.0,0.0,0.0
43,2016-04-02 19:00:00,0.0186703,0.318765,0.242303,0.16054000000000002,0.0,0.0,0.0,0.0
44,2016-04-02 20:00:00,0.0829826,0.158108,8.511389999999999,0.103249,0.0,0.0,0.0,0.0
45,2016-04-02 21:00:00,0.257762,0.174326,0.227866,0.30785500000000005,0.0,0.0,0.0,0.0
46,2016-04-02 22:00:00,0.26829400000000003,0.134378,0.202915,0.22952,0.0,0.0,0.0,0.0
47,2016-04-02 23:00:00,0.205991,0.0664866,0.05684690000000001,0.0846849,0.0,0.0,0.0,0.0
48,2016-04-03 00:00:00,0.511417,0.0903127,0.0745432,0.354763,0.0,0.0,0.0,0.0
49,2016-04-03 01:00:00,0.253119,0.08762769999999999,0.444024,0.218993,0.0,0.0,0.0,0.0
50,2016-04-03 02:00:00,0.145898,0.199778,0.0984044,0.29972,0.0,0.0,0.0,0.0
51,2016-04-03 03:00:00,0.313855,0.315152,0.258943,0.00897096,0.0,0.0,0.0,0.0
52,2016-04-03 04:00:00,0.396863,0.149871,0.194392,0.310364,0.0,0.0,0.0,0.0
53,2016-04-03 05:00:00,0.273966,0.21434,0.353918,0.121113,0.0,0.0,0.0,0.0
54,2016-04-03 06:00:00,0.321753,0.323081,0.426167,0.0925286,0.0,0.0,0.0,0.0
55,2016-04-03 07:00:00,0.0448029,0.318437,0.175267,0.0344505,0.0,0.0,0.0,0.0
56,2016-04-03 08:00:00,0.06358580000000001,0.413541,0.225705,0.152346,0.0,0.0,0.0,0.0
57,2016-04-03 09:00:00,0.185046,0.108411,0.580462,0.0517396,0.0,0.0,0.0,0.0
58,2016-04-03 10:00:00,0.219115,0.161426,0.0127044,0.0860443,0.0,0.0,0.0,0.0
59,2016-04-03 11:00:00,0.4999560000000001,0.319917,0.170217,0.122632,0.0,0.0,0.0,0.0
60,2016-04-03 12:00:00,0.251046,0.0877249,2.00198,0.0260217,0.0,0.0,0.0,0.0
61,2016-04-03 13:00:00,0.0915995,0.44574,0.161101,0.119854,0.0,0.0,0.0,0.0
62,2016-04-03 14:00:00,0.0268348,0.46175,0.101335,0.315094,0.0,0.0,0.0,0.0
63,2016-04-03 15:00:00,0.393586,0.00139137,0.242053,0.28159,0.0,0.0,0.0,0.0
64,2016-04-03 16:00:00,0.359366,0.239569,0.484017,0.316256,0.0,0.0,0.0,0.0
65,2016-04-03 17:00:00,0.105256,0.305339,0.164246,0.396193,0.0,0.0,0.0,0.0
66,2016-04-03 18:00:00,0.398584,0.00523112,0.492132,0.5209729999999999,0.0,0.0,0.0,0.0
67,2016-04-03 19:00:00,0.242695,0.23337800000000006,0.0633801,0.00896428,0.0,0.0,0.0,0.0
68,2016-04-03 20:00:00,0.182252,0.366215,0.8621719999999999,0.0464518,0.0,0.0,0.0,0.0
69,2016-04-03 21:00:00,0.237932,0.145231,0.333839,0.181253,0.0,0.0,0.0,0.0
70,2016-04-03 22:00:00,0.287968,0.15096700000000002,0.139629,0.08354489999999999,0.0,0.0,0.0,0.0
71,2016-04-03 23:00:00,0.00555685,0.311077,0.268748,0.495054,0.0,0.0,0.0,0.0
72,2016-04-04 00:00:00,0.0973902,0.117794,0.207506,0.204874,0.0,0.0,0.0,0.0
73,2016-04-04 01:00:00,0.117661,0.448365,0.32065,0.0420385,0.0,0.0,0.0,0.0
74,2016-04-04 02:00:00,0.457312,0.14916,0.112167,0.216443,0.0,0.0,0.0,0.0
75,2016-04-04 03:00:00,0.197468,0.313279,0.224454,0.217072,0.0,0.0,0.0,0.0
76,2016-04-04 04:00:00,0.109531,0.27087100000000003,0.0189208,0.4740180000000001,0.0,0.0,0.0,0.0
