,date,Methylosmolene,Chlorodinine,AGOC_3A,Appluimonia,Methylosmolene_anamoly,Chlorodinine_anamoly,AGOC_anamoly,Appluimonia_anamoly
0,2016-04-01 00:00:00,2.63064,0.943983,0.497282,0.38494,0.0,0.0,0.0,0.0
1,2016-04-01 01:00:00,2.26404,1.26748,0.26115700000000003,0.63253,0.0,0.0,0.0,0.0
2,2016-04-01 02:00:00,0.970838,0.608635,0.0304364,1.66118,0.0,0.0,0.0,0.0
3,2016-04-01 03:00:00,0.0808523,0.0144352,0.405114,0.446928,0.0,0.0,0.0,0.0
4,2016-04-01 04:00:00,0.312161,1.03067,0.8569709999999999,0.168924,0.0,0.0,0.0,0.0
5,2016-04-01 05:00:00,0.195448,0.512425,0.116403,0.256853,0.0,0.0,0.0,0.0
6,2016-04-01 06:00:00,0.940167,0.0627053,3.81396,0.969027,0.0,0.0,0.0,0.0
7,2016-04-01 07:00:00,0.0929588,0.333749,0.426199,0.386387,0.0,0.0,0.0,0.0
8,2016-04-01 08:00:00,0.129355,0.202865,0.451286,0.521752,0.0,0.0,0.0,0.0
9,2016-04-01 09:00:00,0.714198,0.659626,0.639886,0.915939,0.0,0.0,0.0,0.0
10,2016-04-01 10:00:00,0.218184,0.483525,0.152753,0.657709,0.0,0.0,0.0,0.0
11,2016-04-01 11:00:00,0.854138,0.227113,0.0143858,0.453267,0.0,0.0,0.0,0.0
12,2016-04-01 12:00:00,1.9822,0.6729430000000001,0.435586,0.417883,0.0,0.0,0.0,0.0
13,2016-04-01 13:00:00,1.60229,0.819536,2.9472,0.829324,0.0,0.0,0.0,0.0
14,2016-04-01 14:00:00,0.0131358,2.18663,0.329869,0.397431,0.0,0.0,0.0,0.0
15,2016-04-01 15:00:00,0.5483439999999999,0.26252800000000004,0.927829,0.17735,0.0,0.0,0.0,0.0
16,2016-04-01 16:00:00,0.137954,0.374769,0.7178260000000001,0.23085,0.0,0.0,0.0,0.0
17,2016-04-01 17:00:00,0.0641491,0.516709,0.195857,2.9919,0.0,0.0,0.0,1.0
18,2016-04-01 18:00:00,0.554992,0.474125,0.0954296,0.768281,0.0,0.0,0.0,0.0
19,2016-04-01 19:00:00,0.37237,1.89336,2.2287,0.0984389,0.0,0.0,0.0,0.0
20,2016-04-01 20:00:00,0.00780633,0.388569,1.2087,0.332273,0.0,0.0,0.0,0.0
21,2016-04-01 21:00:00,0.159589,0.7075859999999999,1.08284,0.93454,0.0,0.0,0.0,0.0
22,2016-04-01 22:00:00,0.218112,1.46981,1.25422,2.29064,0.0,0.0,0.0,0.0
