,date,Methylosmolene,Chlorodinine,AGOC_3A,Appluimonia,Methylosmolene_anamoly,Chlorodinine_anamoly,AGOC_anamoly,Appluimonia_anamoly,Methylosmolene_cum_sum,Chlorodinine_cum_sum,AGOC_3A_cum_sum,Appluimonia_cum_sum,Methylosmolene_cube,Chlorodinine_cube,AGOC_3A_cube,Appluimonia_cube,Methylosmolene_square_root,Chlorodinine_square_root,AGOC_3A_square_root,Appluimonia_square_root
0,2016-04-01 00:00:00,0.156771,0.2394550000000001,0.24228899999999998,0.45814399999999994,0.0,0.0,0.0,0.0,0.156771,0.2394550000000001,0.242289,0.45814399999999994,0.0038529838,0.0137300377,0.0142233236,0.0961625585,0.3959431777,0.48934139409999994,0.49222860539999996,0.6768633540000001
1,2016-04-01 01:00:00,0.18997,0.349223,0.394667,0.168714,0.0,0.0,0.0,0.0,0.346741,0.5886779999999999,0.6369560000000001,0.626858,0.0068557515,0.042590085900000005,0.061474137400000003,0.0048023451,0.4358554806,0.5909509286,0.6282252781000001,0.41074809799999995
2,2016-04-01 02:00:00,0.47424499999999997,0.367956,0.318626,0.381269,0.0,0.0,0.0,0.0,0.8209860000000001,0.956634,0.955582,1.008127,0.1066616462,0.049818158200000004,0.032347717000000005,0.0554235687,0.6886544851999999,0.6065937685,0.5644696626,0.6174698372999999
3,2016-04-01 03:00:00,0.437154,0.364682,0.5182,0.45342,0.0,0.0,0.0,0.0,1.25814,1.321316,1.473782,1.461547,0.0835417118,0.048500139000000005,0.1391528886,0.0932184801,0.6611762246,0.6038890627,0.7198610977000001,0.6733646857000001
4,2016-04-01 04:00:00,0.313513,0.405011,0.4967,0.029688299999999997,0.0,0.0,0.0,0.0,1.571653,1.726327,1.970482,1.4912353,0.0308153185,0.066435538,0.1225412991,2.61671e-05,0.5599223160000001,0.6364047454,0.7047694659,0.1723029309
5,2016-04-01 05:00:00,0.36684,0.14846099999999998,0.20959099999999997,0.05185880000000001,0.0,0.0,0.0,0.0,1.938493,1.874788,2.180073,1.5430941,0.0493662405,0.0032721797000000003,0.0092069946,0.00013946570000000002,0.6056731792,0.3853063716,0.4578110964,0.2277252731
6,2016-04-01 06:00:00,0.12629500000000002,0.7349359999999999,0.537672,0.7852399999999999,0.0,0.0,0.0,0.0,2.064788,2.6097240000000004,2.717745,2.3283341,0.0020144592,0.3969616608,0.15543623269999998,0.4841804427000001,0.3553800782,0.8572840836000001,0.7332612086,0.8861376868
7,2016-04-01 07:00:00,0.602402,0.5449579999999999,0.023119900000000002,0.8743629999999999,0.0,0.0,0.0,0.0,2.66719,3.1546819999999998,2.7408648999999996,3.2026971,0.2186045591,0.16184120270000002,1.23583e-05,0.6684598305,0.7761456049000001,0.7382127065,0.1520522936,0.9350737939
8,2016-04-01 08:00:00,0.169993,0.690937,0.545655,0.69624,0.0,0.0,0.0,0.0,2.837183,3.845619,3.2865199,3.8989371,0.004912393100000001,0.3298491353,0.1624629809,0.3375024358,0.4123020737,0.8312262026999999,0.7386846418,0.8344099712
9,2016-04-01 09:00:00,0.6016630000000001,0.199124,0.407047,0.274487,0.0,0.0,0.0,0.0,3.438846,4.044743,3.6935669,4.1734241,0.2178010226,0.0078953398,0.0674425022,0.0206807051,0.7756693883,0.4462331229,0.6380023511,0.5239150695
10,2016-04-01 10:00:00,0.786521,0.417886,0.565408,0.156522,0.0,0.0,0.0,0.0,4.225366999999999,4.462629,4.2589749,4.3299461,0.48655391130000003,0.0729748927,0.1807531386,0.0038346538,0.8868601919,0.6464410259000001,0.7519361675,0.39562861369999996
11,2016-04-01 11:00:00,0.29769,0.559303,0.4306350000000001,0.404981,0.0,0.0,0.0,0.0,4.523057,5.021932,4.6896099,4.734927099999998,0.0263810902,0.1749610782,0.0798597549,0.066420776,0.5456097506,0.7478656295999999,0.6562278568000001,0.6363811751
12,2016-04-01 12:00:00,0.21357399999999999,0.264588,0.0475963,0.387515,0.0,0.0,0.0,0.0,4.736631,5.286519999999999,4.7372062,5.1224421,0.0097419331,0.0185229618,0.000107825,0.0581923042,0.46214067119999996,0.5143811816,0.2181657627,0.6225070281
13,2016-04-01 13:00:00,0.384708,0.35628699999999996,0.484358,0.6153350000000001,0.0,0.0,0.0,0.0,5.121339,5.642807,5.2215642,5.7377771,0.0569368784,0.0452272237,0.1136316811,0.2329886982,0.6202483374000001,0.5968978137000001,0.6959583320999999,0.7844329162
14,2016-04-01 14:00:00,0.47595200000000004,0.378116,0.240171,0.424518,0.0,0.0,0.0,0.0,5.597291,6.0209230000000025,5.4617352,6.1622951,0.10781755230000001,0.0540598909,0.0138535699,0.07650473740000001,0.6898927453,0.6149113757,0.4900724436,0.6515504585
15,2016-04-01 15:00:00,0.153869,0.48322200000000004,0.589017,0.0323731,0.0,0.0,0.0,0.0,5.7511600000000005,6.504144999999999,6.0507522000000025,6.1946682,0.0036429515000000003,0.11283402890000001,0.2043541625,3.3927600000000004e-05,0.3922613924,0.6951417122,0.7674744295,0.1799252623
16,2016-04-01 16:00:00,0.476825,0.183871,0.10371500000000004,0.62637,0.0,0.0,0.0,0.0,6.227984999999999,6.688016,6.1544672,6.821038199999999,0.1084119241,0.006216410899999999,0.0011156416,0.24574961550000002,0.6905251625000001,0.428801819,0.322048133,0.7914354048000001
17,2016-04-01 17:00:00,0.299951,0.540517,0.479549,0.134493,0.0,0.0,0.0,0.0,6.527936,7.2285330000000005,6.6340162,6.9555312,0.026986772200000002,0.1579167047,0.11028056160000001,0.0024327587,0.5476778250000001,0.7351986126000001,0.6924947653,0.3667328728
18,2016-04-01 18:00:00,0.339361,0.49184399999999995,0.065808,0.0844535,0.0,0.0,0.0,0.0,6.867297,7.720377,6.6998242,7.0399847000000015,0.039082811,0.118982238,0.0002849942,0.0006023555999999999,0.5825469938000001,0.7013159059999999,0.2565306999,0.2906088436
19,2016-04-01 19:00:00,0.631286,0.349918,0.423562,0.580485,0.0,0.0,0.0,0.0,7.498583,8.070295,7.1233862000000014,7.6204697,0.251581368,0.0428448721,0.0759890423,0.19560187140000002,0.7945350842000001,0.5915386716000001,0.6508164104,0.7618956620999999
20,2016-04-01 20:00:00,0.2359030000000001,0.54456,0.0391207,0.39531,0.0,0.0,0.0,0.0,7.734486,8.614855,7.1625069,8.015779700000001,0.013128055100000001,0.16148686850000002,5.98715e-05,0.0617750922,0.4856984661,0.7379430872,0.1977895346,0.6287368289
21,2016-04-01 21:00:00,0.339473,0.527831,0.052684,0.510417,0.0,0.0,0.0,0.0,8.073959,9.142686,7.2151909,8.5261967,0.0391215195,0.14705665369999998,0.0001462299,0.13297665120000002,0.5826431154999999,0.7265197864,0.2295299545,0.7144347416
22,2016-04-01 22:00:00,0.400161,0.38656399999999996,0.277343,0.471188,0.0,0.0,0.0,0.0,8.47412,9.52925,7.4925339000000015,8.9973847,0.0640773111,0.05776492580000001,0.0213329849,0.1046122793,0.6325828009000001,0.6217427121,0.5266336488000001,0.6864313513
