date,Methylosmolene,Chlorodinine,AGOC_3A,Appluimonia
4/1/2016 0:00,2.63064,0.943983,0.49728199999999995,0.38494
4/1/2016 1:00,2.26404,1.26748,0.26115700000000003,0.63253
4/1/2016 2:00,0.9708379999999999,0.608635,0.030436400000000002,1.6611799999999999
4/1/2016 3:00,0.0808523,0.0144352,0.405114,0.446928
4/1/2016 4:00,0.312161,1.03067,0.8569709999999999,0.168924
4/1/2016 5:00,0.195448,0.512425,0.11640299999999999,0.256853
4/1/2016 6:00,0.940167,0.0627053,3.81396,0.9690270000000001
4/1/2016 7:00,0.09295880000000001,0.33374899999999996,0.426199,0.386387
4/1/2016 8:00,0.129355,0.20286500000000002,0.45128599999999996,0.521752
4/1/2016 9:00,0.714198,0.659626,0.639886,0.915939
4/1/2016 10:00,0.21818400000000002,0.483525,0.152753,0.657709
4/1/2016 11:00,0.854138,0.227113,0.0143858,0.45326700000000003
4/1/2016 12:00,1.9822,0.6729430000000001,0.435586,0.417883
4/1/2016 13:00,1.60229,0.819536,2.9472,0.829324
4/1/2016 14:00,0.0131358,2.18663,0.329869,0.397431
4/1/2016 15:00,0.5483439999999999,0.26252800000000004,0.9278290000000001,0.17735
4/1/2016 16:00,0.137954,0.374769,0.7178260000000001,0.23085
4/1/2016 17:00,0.0641491,0.516709,0.195857,2.9919
4/1/2016 18:00,0.554992,0.474125,0.0954296,0.768281
4/1/2016 19:00,0.37237,1.89336,2.2287,0.0984389
4/1/2016 20:00,0.00780633,0.388569,1.2087,0.332273
4/1/2016 21:00,0.159589,0.7075859999999999,1.08284,0.9345399999999999
4/1/2016 22:00,0.218112,1.46981,1.2542200000000001,2.2906400000000002
4/1/2016 23:00,0.132691,0.21347600000000003,0.050630400000000006,0.963514
4/2/2016 0:00,0.0,0.0,0.0,0.0
4/2/2016 1:00,0.143023,0.548281,0.736405,0.6142310000000001
4/2/2016 2:00,0.950041,0.597558,0.8914569999999999,0.150068
4/2/2016 3:00,0.39873000000000003,2.7232,0.189833,0.56288
4/2/2016 4:00,0.340548,1.53005,2.40938,0.190944
4/2/2016 5:00,0.540633,0.26221500000000003,0.0107267,0.24111100000000002
4/2/2016 6:00,0.38060700000000003,0.552875,0.400332,0.605779
4/2/2016 7:00,2.99737,2.41157,0.631516,0.307102
4/2/2016 8:00,1.9895200000000002,0.150068,0.113426,0.416646
4/2/2016 9:00,0.258117,0.153918,0.162933,0.703951
4/2/2016 10:00,1.15854,1.81392,0.159333,0.475595
4/2/2016 11:00,0.255712,0.155889,0.482951,0.31816700000000003
4/2/2016 12:00,2.8984400000000003,0.23421,0.328671,0.141153
4/2/2016 13:00,0.11813699999999999,0.494588,1.12484,0.309113
4/2/2016 14:00,0.162346,0.264847,0.12370999999999999,0.175067
4/2/2016 15:00,0.51685,0.19050599999999998,0.859067,0.16501500000000002
4/2/2016 16:00,0.559701,0.405937,0.27266399999999996,0.300114
4/2/2016 17:00,0.3618,0.192936,0.700557,0.405469
4/2/2016 18:00,0.186828,0.624323,2.12512,0.547391
4/2/2016 19:00,0.9555610000000001,0.256642,3.23089,0.030898900000000003
4/2/2016 20:00,0.126392,0.26347,0.452775,0.281942
4/2/2016 21:00,0.433835,0.375247,0.111394,0.714853
4/2/2016 22:00,0.6444449999999999,1.49034,1.21112,0.343629
4/2/2016 23:00,0.174403,1.3113,1.46547,0.11364300000000001
4/3/2016 0:00,0.26260700000000003,0.882124,0.776443,0.737747
4/3/2016 1:00,0.732158,0.601861,0.630143,0.014513
4/3/2016 2:00,0.411181,0.2961,0.510446,1.35178
4/3/2016 3:00,0.0128731,0.21728899999999998,0.789909,0.31229
