date,Methylosmolene,Chlorodinine,AGOC_3A,Appluimonia
4/1/2016 0:00,0.456104,0.225446,0.438723,0.502186
4/1/2016 1:00,0.27210500000000004,0.708372,0.535,0.5658449999999999
4/1/2016 2:00,0.244736,0.386579,0.437709,0.188443
4/1/2016 3:00,0.69419,0.65151,0.363091,0.47116499999999994
4/1/2016 4:00,0.08993689999999999,0.320612,0.5237470000000001,0.129247
4/1/2016 5:00,0.00622426,0.6497970000000001,1.0318399999999999,0.42138400000000004
4/1/2016 6:00,0.673679,0.6811119999999999,0.348775,0.225316
4/1/2016 7:00,0.0330591,0.946475,1.02109,0.42108100000000004
4/1/2016 8:00,0.024255000000000002,0.521053,0.013373500000000002,1.23009
4/1/2016 9:00,0.304597,0.09488339999999999,0.307569,0.451534
4/1/2016 10:00,0.756304,0.726825,0.24401,0.183642
4/1/2016 11:00,0.8733700000000001,0.16321,0.0666572,0.7821199999999999
4/1/2016 12:00,0.07848630000000001,0.275282,0.189639,0.555826
4/1/2016 13:00,0.742678,0.8857370000000001,0.170308,0.5898979999999999
4/1/2016 14:00,0.7878569999999999,0.44004499999999996,0.0140477,0.08135369999999999
4/1/2016 15:00,0.0120941,0.272041,0.5317649999999999,0.447587
4/1/2016 16:00,0.32718600000000003,0.286071,0.313985,1.15018
4/1/2016 17:00,0.902336,0.707549,0.1864,0.5083949999999999
4/1/2016 18:00,1.29304,0.220958,0.21794299999999997,0.019230900000000002
4/1/2016 19:00,0.543812,0.374754,0.37447800000000003,0.43992200000000004
4/1/2016 20:00,0.25033,0.42123,0.546361,0.302518
4/1/2016 21:00,0.0337119,0.7879550000000001,0.544171,0.913925
4/1/2016 22:00,0.340092,0.38474200000000003,0.24539499999999997,0.708784
4/1/2016 23:00,0.358232,0.0838678,0.596431,0.0637086
4/2/2016 0:00,0.0,0.0,0.0,0.0
4/2/2016 1:00,0.173624,0.0401327,0.45323100000000005,0.0130088
4/2/2016 2:00,0.125315,0.175599,0.280483,0.0146286
4/2/2016 3:00,0.379781,1.14841,0.408522,0.25550900000000004
4/2/2016 4:00,0.32369899999999996,0.0792467,1.03237,0.593399
4/2/2016 5:00,0.257004,0.257363,0.687612,0.144788
4/2/2016 6:00,0.9022680000000001,0.06853530000000001,0.670516,0.172941
4/2/2016 7:00,0.5387310000000001,1.3219100000000001,0.32805700000000004,0.585034
4/2/2016 8:00,0.07435789999999999,0.390314,0.0325469,0.754578
4/2/2016 9:00,0.7117600000000001,0.28880900000000004,0.468649,0.689398
4/2/2016 10:00,0.15102000000000002,0.751101,0.45353999999999994,0.564445
4/2/2016 11:00,0.74716,0.533446,0.63753,0.62602
4/2/2016 12:00,0.43062,0.0895337,0.103841,0.309689
4/2/2016 13:00,0.809375,0.093832,0.457124,0.728494
4/2/2016 14:00,1.11245,0.777652,0.742678,0.149831
4/2/2016 15:00,0.286517,0.380608,0.5207649999999999,0.301824
4/2/2016 16:00,0.5359079999999999,0.72088,0.34436,0.790658
4/2/2016 17:00,0.0753483,0.6243350000000001,0.12368599999999999,0.62087
4/2/2016 18:00,0.0223005,0.222479,0.242655,0.696078
4/2/2016 19:00,0.289858,0.13511099999999998,0.475491,0.497608
4/2/2016 20:00,0.5177579999999999,0.425338,0.21030700000000002,0.47814300000000004
4/2/2016 21:00,0.23228600000000002,0.23498899999999998,0.605527,0.0991928
4/2/2016 22:00,0.736099,0.465049,0.380485,0.590618
4/2/2016 23:00,0.474401,0.31605,0.9487399999999999,0.10745199999999999
4/3/2016 0:00,0.9092790000000001,0.102229,0.0924586,0.470948
4/3/2016 1:00,0.458639,0.601348,0.0166759,0.43684799999999996
4/3/2016 2:00,0.48545200000000005,0.407237,0.484357,0.159581
4/3/2016 3:00,0.461455,0.755576,0.34763299999999997,0.722487
4/3/2016 4:00,0.755304,0.23448899999999998,0.372209,1.06216
4/3/2016 5:00,0.14516199999999999,0.567012,0.542181,0.337833
4/3/2016 6:00,0.10585,0.373988,0.657166,0.606645
4/3/2016 7:00,1.1742299999999999,0.175736,0.126324,0.313828
4/3/2016 8:00,0.08503739999999999,0.358448,0.167446,0.450269
4/3/2016 9:00,0.387896,1.07087,0.529409,0.355647
4/3/2016 10:00,0.43070600000000003,0.673988,0.260359,0.0748526
4/3/2016 11:00,0.450701,0.204948,0.410236,0.287287
4/3/2016 12:00,0.516033,1.14457,0.117004,0.786879
4/3/2016 13:00,1.08542,0.623727,0.524261,1.1423299999999998
4/3/2016 14:00,0.387559,0.103076,0.771626,0.7879550000000001
4/3/2016 15:00,0.161191,0.5152359999999999,0.626164,0.42690200000000006
4/3/2016 16:00,0.180127,0.5657439999999999,0.438292,0.364043
4/3/2016 17:00,0.0570568,0.018363900000000002,0.747071,0.226858
4/3/2016 18:00,0.344051,0.614938,0.193029,0.303998
4/3/2016 19:00,0.400566,0.722741,0.621512,0.682289
4/3/2016 20:00,0.329611,0.255666,0.346738,0.327871
4/3/2016 21:00,0.569218,0.00172863,0.569855,0.536918
4/3/2016 22:00,0.0720626,0.332129,0.135682,0.702108
4/3/2016 23:00,0.18143499999999999,1.04429,0.08236510000000001,0.738413
4/4/2016 0:00,0.116532,0.44678599999999996,1.0889,0.369847
4/4/2016 1:00,0.864009,1.1059700000000001,0.500606,0.596707
4/4/2016 2:00,0.0119959,0.6500199999999999,0.26048899999999997,0.295188
4/4/2016 3:00,0.358356,0.20419,0.705497,0.792617
4/4/2016 4:00,0.168622,1.3129899999999999,0.0678043,0.565778
4/4/2016 5:00,0.43239399999999995,0.615933,0.466786,0.311258
4/4/2016 6:00,0.329425,0.525996,0.791694,0.25498000000000004
4/4/2016 7:00,0.845043,0.850252,0.313108,0.0565336
4/4/2016 8:00,0.480075,0.256286,0.14811300000000002,0.539446
4/4/2016 9:00,0.536686,0.0916765,0.602669,0.611838
4/4/2016 10:00,1.02845,1.0214,0.0512761,0.408339
4/4/2016 11:00,0.275418,1.2070100000000001,0.0954448,0.384865
4/4/2016 12:00,0.707878,0.844192,0.907769,0.512113
4/4/2016 13:00,0.5189090000000001,0.160421,0.93361,0.589488
4/4/2016 14:00,0.510205,0.149793,0.5589,0.479638
