,date,Methylosmolene,Chlorodinine,AGOC_3A,Appluimonia,Methylosmolene_anamoly,Chlorodinine_anamoly,AGOC_anamoly,Appluimonia_anamoly
0,2016-04-01 00:00:00,0.196198,0.00473954,0.08149060000000001,0.378015,0.0,0.0,0.0,0.0
1,2016-04-01 01:00:00,0.280295,0.304023,0.0827827,0.130407,0.0,0.0,0.0,0.0
2,2016-04-01 02:00:00,0.0347547,0.432936,0.0389048,0.396515,0.0,0.0,0.0,0.0
3,2016-04-01 03:00:00,0.246773,0.321624,0.15624000000000002,0.26598,0.0,0.0,0.0,0.0
4,2016-04-01 04:00:00,0.281923,0.390987,0.375753,0.119788,0.0,0.0,0.0,0.0
5,2016-04-01 05:00:00,0.28066,0.446033,0.00241546,0.271384,0.0,0.0,0.0,0.0
6,2016-04-01 06:00:00,0.329487,0.249135,0.2396,0.104948,0.0,0.0,0.0,0.0
7,2016-04-01 07:00:00,0.5024770000000001,0.0142187,0.170572,0.025392,0.0,0.0,0.0,0.0
8,2016-04-01 08:00:00,0.165458,0.112167,0.1416,0.34073200000000003,0.0,0.0,0.0,0.0
9,2016-04-01 09:00:00,0.522087,0.288103,0.201125,0.041054,0.0,0.0,0.0,0.0
10,2016-04-01 10:00:00,0.141456,0.128094,0.16256600000000002,0.384311,0.0,0.0,0.0,0.0
11,2016-04-01 11:00:00,0.259342,0.234759,0.171654,0.036502,0.0,0.0,0.0,0.0
12,2016-04-01 12:00:00,0.268327,0.4963770000000001,0.0969047,0.22990700000000006,0.0,0.0,0.0,0.0
13,2016-04-01 13:00:00,0.42977,0.271384,0.416789,0.102078,0.0,0.0,0.0,0.0
14,2016-04-01 14:00:00,0.744591,0.0965608,0.0551616,0.100419,0.0,0.0,0.0,0.0
15,2016-04-01 15:00:00,0.430541,0.103919,0.257714,0.438771,0.0,0.0,0.0,0.0
16,2016-04-01 16:00:00,0.0402671,0.233952,0.140705,0.301195,0.0,0.0,0.0,0.0
17,2016-04-01 17:00:00,0.405594,0.313531,0.31719899999999995,0.144516,0.0,0.0,0.0,0.0
18,2016-04-01 18:00:00,0.044605,0.056717599999999986,0.104811,0.064684,0.0,0.0,0.0,0.0
19,2016-04-01 19:00:00,0.234091,0.379155,0.139601,0.0237058,0.0,0.0,0.0,0.0
20,2016-04-01 20:00:00,0.429474,0.179424,0.244434,0.294812,0.0,0.0,0.0,0.0
21,2016-04-01 21:00:00,0.176977,0.336607,0.0393881,0.0696817,0.0,0.0,0.0,0.0
22,2016-04-01 22:00:00,0.586322,0.482681,0.170294,0.332102,0.0,0.0,0.0,0.0
23,2016-04-01 23:00:00,0.0915907,0.06644839999999999,0.154004,0.37103,0.0,0.0,0.0,0.0
24,2016-04-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2016-04-02 01:00:00,0.0224162,0.324248,0.274852,0.330943,0.0,0.0,0.0,0.0
26,2016-04-02 02:00:00,0.244371,0.0119133,0.0657784,0.0309245,0.0,0.0,0.0,0.0
27,2016-04-02 03:00:00,0.287446,0.319148,0.176777,0.283306,0.0,0.0,0.0,0.0
28,2016-04-02 04:00:00,0.211979,0.0242242,0.12961,0.15854100000000002,0.0,0.0,0.0,0.0
29,2016-04-02 05:00:00,0.3219,0.131082,0.293223,0.4783850000000001,0.0,0.0,0.0,0.0
30,2016-04-02 06:00:00,0.237839,0.244089,0.0228912,0.049660400000000014,0.0,0.0,0.0,0.0
31,2016-04-02 07:00:00,0.0621533,0.138534,0.4659140000000001,0.332064,0.0,0.0,0.0,0.0
