,date,Methylosmolene,Chlorodinine,AGOC_3A,Appluimonia,Methylosmolene_anamoly,Chlorodinine_anamoly,AGOC_anamoly,Appluimonia_anamoly,Methylosmolene_cum_sum,Chlorodinine_cum_sum,AGOC_3A_cum_sum,Appluimonia_cum_sum,Methylosmolene_cube,Chlorodinine_cube,AGOC_3A_cube,Appluimonia_cube,Methylosmolene_square_root,Chlorodinine_square_root,AGOC_3A_square_root,Appluimonia_square_root
0,2016-04-01 00:00:00,0.196198,0.00473954,0.08149060000000001,0.378015,0.0,0.0,0.0,0.0,0.196198,0.00473954,0.08149060000000001,0.378015,0.0075523781999999985,1.0650000000000001e-07,0.0005411561,0.054016582,0.4429424342,0.0688443171,0.2854655846,0.6148292446
1,2016-04-01 01:00:00,0.28029499999999996,0.304023,0.0827827,0.130407,0.0,0.0,0.0,0.0,0.4764930000000001,0.30876254000000003,0.16427329999999998,0.5084219999999999,0.0220214571,0.0281008412,0.0005673078,0.0022176996000000003,0.5294289376,0.5513828071,0.28771982900000004,0.3611190939
2,2016-04-01 02:00:00,0.0347547,0.432936,0.0389048,0.396515,0.0,0.0,0.0,0.0,0.5112477,0.74169854,0.2031781,0.9049370000000001,4.19798e-05,0.0811467444,5.88857e-05,0.0623417319,0.1864261248,0.6579787231,0.1972429973,0.6296943703
3,2016-04-01 03:00:00,0.246773,0.32162399999999997,0.15624000000000002,0.26598,0.0,0.0,0.0,0.0,0.7580207,1.06332254,0.3594181,1.170917,0.015027714,0.033269429,0.0038139649,0.018816851000000002,0.4967625187,0.5671190351000001,0.3952720582,0.5157324888
4,2016-04-01 04:00:00,0.281923,0.390987,0.375753,0.119788,0.0,0.0,0.0,0.0,1.0399437,1.45430954,0.7351711,1.290705,0.022407403000000003,0.0597705088,0.053052685200000005,0.0017188578,0.5309642173,0.6252895329,0.6129869493,0.3461040306
5,2016-04-01 05:00:00,0.28065999999999997,0.446033,0.00241546,0.271384,0.0,0.0,0.0,0.0,1.3206037,1.90034254,0.73758656,1.5620889999999998,0.0221075982,0.08873623010000001,1.41e-08,0.019987235,0.5297735365,0.6678570206000001,0.0491473295,0.5209452946
6,2016-04-01 06:00:00,0.329487,0.249135,0.2396,0.104948,0.0,0.0,0.0,0.0,1.6500907,2.14947754,0.97718656,1.6670369999999999,0.035769663300000004,0.015463373,0.0137549951,0.0011559060000000002,0.5740095818000001,0.4991342505,0.48948953,0.3239567872
7,2016-04-01 07:00:00,0.5024770000000001,0.0142187,0.170572,0.025391999999999998,0.0,0.0,0.0,0.0,2.1525677000000005,2.16369624,1.14775856,1.6924290000000002,0.12686696849999998,2.8746e-06,0.0049627595,1.63716e-05,0.7088561207999999,0.11924219050000001,0.4130036319,0.1593486743
8,2016-04-01 08:00:00,0.165458,0.112167,0.1416,0.34073200000000003,0.0,0.0,0.0,0.0,2.3180257,2.27586324,1.28935856,2.033161,0.0045296361000000005,0.0014112219,0.0028391593,0.039558404500000005,0.4067652886,0.33491342160000004,0.37629775439999996,0.5837225368
9,2016-04-01 09:00:00,0.522087,0.288103,0.201125,0.041054,0.0,0.0,0.0,0.0,2.8401127,2.56396624,1.49048356,2.074215,0.1423077782,0.0239135109,0.008135760799999999,6.919370000000001e-05,0.7225558802000001,0.5367522706,0.4484696199,0.20261786690000003
10,2016-04-01 10:00:00,0.141456,0.128094,0.16256600000000002,0.384311,0.0,0.0,0.0,0.0,2.9815687,2.69206024,1.65304956,2.458526,0.0028305063,0.0021017757,0.0042962462,0.0567607919,0.3761063679,0.35790222130000005,0.4031947420000001,0.6199282217000001
11,2016-04-01 11:00:00,0.259342,0.23475900000000002,0.171654,0.036502,0.0,0.0,0.0,0.0,3.2409107,2.92681924,1.82470356,2.495028,0.017442895,0.0129379883,0.0050578015,4.863510000000001e-05,0.5092563204999999,0.4845193495,0.414311477,0.1910549659
12,2016-04-01 12:00:00,0.268327,0.4963770000000001,0.0969047,0.2299070000000001,0.0,0.0,0.0,0.0,3.5092377,3.42319624,1.92160826,2.724935,0.0193193773,0.1223023916,0.0009099856,0.0121522469,0.5180028957,0.7045402756,0.3112951975,0.4794861833
13,2016-04-01 13:00:00,0.42977,0.271384,0.416789,0.102078,0.0,0.0,0.0,0.0,3.9390077000000003,3.69458024,2.33839726,2.827013,0.0793794872,0.019987235,0.0724016969,0.0010636444,0.6555684556,0.5209452946,0.6455919764,0.3194964789
14,2016-04-01 14:00:00,0.744591,0.0965608,0.0551616,0.10041900000000001,0.0,0.0,0.0,0.0,4.6835987,3.79114104,2.39355886,2.927432,0.41281298310000003,0.0009003317,0.00016784580000000002,0.0010126227,0.8628968652000001,0.31074233700000004,0.2348650676,0.3168895707
15,2016-04-01 15:00:00,0.430541,0.10391900000000001,0.257714,0.438771,0.0,0.0,0.0,0.0,5.114139700000001,3.89506004,2.65127286,3.366203,0.0798074704,0.0011222378,0.0171164634,0.08447218869999999,0.6561562314,0.32236470030000003,0.5076553949,0.6623979167
16,2016-04-01 16:00:00,0.0402671,0.233952,0.140705,0.301195,0.0,0.0,0.0,0.0,5.1544068,4.12901204,2.7919778600000003,3.6673980000000004,6.52907e-05,0.0128050208,0.0027856631,0.0273239369,0.20066663899999998,0.4836858485,0.3751066515,0.5488123541000001
17,2016-04-01 17:00:00,0.405594,0.313531,0.31719899999999995,0.144516,0.0,0.0,0.0,0.0,5.5600008,4.44254304,3.10917686,3.811914,0.0667228465,0.0308206265,0.0319150426,0.0030181985000000003,0.6368626225,0.5599383895000001,0.5632042258000001,0.3801526009
18,2016-04-01 18:00:00,0.044605,0.056717599999999986,0.10481099999999999,0.064684,0.0,0.0,0.0,0.0,5.6046058,4.49926064,3.21398786,3.8765980000000004,8.874640000000001e-05,0.0001824541,0.0011513851,0.0002706391,0.2111989583,0.2381545717,0.3237452702,0.2543304936
19,2016-04-01 19:00:00,0.234091,0.379155,0.139601,0.0237058,0.0,0.0,0.0,0.0,5.8386968,4.87841564,3.35358886,3.9003038,0.0128278582,0.054506759400000014,0.0027206056000000003,1.33218e-05,0.48382951539999997,0.6157556332999999,0.3736321721,0.1539668796
20,2016-04-01 20:00:00,0.42947399999999997,0.179424,0.244434,0.29481199999999996,0.0,0.0,0.0,0.0,6.2681708,5.05783964,3.59802286,4.1951158,0.0792155846,0.0057761918,0.0146044378,0.0256233242,0.6553426585000001,0.42358470229999995,0.4944026699,0.5429659289000001
21,2016-04-01 21:00:00,0.176977,0.336607,0.039388099999999995,0.0696817,0.0,0.0,0.0,0.0,6.4451478,5.39444664,3.63741096,4.2647975,0.0055430716,0.0381390112,6.11076e-05,0.0003383422,0.4206863440000001,0.5801784207999999,0.1984643545,0.2639729153
22,2016-04-01 22:00:00,0.586322,0.482681,0.170294,0.332102,0.0,0.0,0.0,0.0,7.0314698,5.87712764,3.80770496,4.5968995,0.2015619588,0.1124554768,0.0049385339,0.0366281069,0.7657166578,0.6947524739000001,0.4126669359,0.5762829166
23,2016-04-01 23:00:00,0.0915907,0.06644839999999999,0.154004,0.37103,0.0,0.0,0.0,0.0,7.123060499999999,5.94357604,3.96170896,4.967929499999999,0.0007683411999999999,0.0002933956,0.0036525486,0.0510771997,0.3026395546,0.2577758716,0.3924334338,0.6091223194000001
24,2016-04-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.123060499999999,5.94357604,3.96170896,4.967929499999999,,,,,,,,
25,2016-04-02 01:00:00,0.0224162,0.324248,0.274852,0.330943,0.0,0.0,0.0,0.0,7.1454767000000015,6.26782404,4.23656096,5.2988725,1.12638e-05,0.0340903859,0.020763315600000002,0.0362459593,0.14972040609999998,0.5694277830000001,0.5242632925999999,0.5752764553
26,2016-04-02 02:00:00,0.244371,0.0119133,0.0657784,0.0309245,0.0,0.0,0.0,0.0,7.3898477,6.27973734,4.30233936,5.329797,0.0145931484,1.6908000000000004e-06,0.0002846098,2.95739e-05,0.4943389525,0.10914806460000001,0.2564730005,0.1758536323
27,2016-04-02 03:00:00,0.287446,0.319148,0.176777,0.283306,0.0,0.0,0.0,0.0,7.677293700000001,6.59888534,4.47911636,5.613103,0.0237502841,0.032506961800000005,0.0055243003,0.0227387882,0.5361399071,0.5649318543,0.42044857,0.5322649716
28,2016-04-02 04:00:00,0.211979,0.0242242,0.12961,0.15854100000000002,0.0,0.0,0.0,0.0,7.8892727,6.62310954,4.60872636,5.771644,0.009525296800000001,1.4215e-05,0.0021772863,0.0039849675000000005,0.4604117722,0.1556412542,0.3600138886,0.39817207340000005
29,2016-04-02 05:00:00,0.3219,0.131082,0.293223,0.4783850000000001,0.0,0.0,0.0,0.0,8.2111727,6.75419154,4.90194936,6.2500290000000005,0.0333551525,0.0022523152,0.025211233700000002,0.1094794636,0.5673623181,0.36205248240000004,0.5415006925,0.6916538151
30,2016-04-02 06:00:00,0.237839,0.244089,0.0228912,0.04966040000000002,0.0,0.0,0.0,0.0,8.4490117,6.99828054,4.92484056,6.2996894,0.0134539315,0.014542685900000001,1.19951e-05,0.0001224703,0.4876873999,0.49405364079999997,0.1512983807,0.22284613530000003
31,2016-04-02 07:00:00,0.0621533,0.138534,0.4659140000000001,0.33206399999999997,0.0,0.0,0.0,0.0,8.511165,7.13681454,5.39075456,6.6317534,0.0002401002,0.0026586987,0.1011386801,0.0366155351,0.2493056357,0.37220155829999996,0.6825789332000001,0.5762499458
32,2016-04-02 08:00:00,0.317472,0.0256158,0.0603826,0.0777494,0.0,0.0,0.0,0.0,8.828636999999997,7.16243034,5.45113716,6.709502799999999,0.0319975174,1.68083e-05,0.0002201585,0.0004699927,0.5634465369,0.1600493674,0.24572871219999998,0.27883579399999997
33,2016-04-02 09:00:00,0.304829,0.0495964,0.38928,0.0265757,0.0,0.0,0.0,0.0,9.133466,7.21202674,5.84041716,6.7360785000000005,0.028324929900000007,0.0001219974,0.0589910702,1.87696e-05,0.5521132129999999,0.2227024921,0.6239230722,0.1630205509
34,2016-04-02 10:00:00,0.0943977,0.158822,0.0238186,0.249277,0.0,0.0,0.0,0.0,9.227863699999999,7.37084874,5.86423576,6.985355499999999,0.0008411709,0.0040061941,1.35129e-05,0.0154898292,0.307242087,0.3985247797,0.1543327574,0.4992764765
35,2016-04-02 11:00:00,0.396838,0.144675,0.297354,0.338429,0.0,0.0,0.0,0.0,9.6247017,7.51552374,6.16158976,7.3237845,0.0624942063,0.0030281715000000002,0.0262918627,0.0387616907,0.6299507917,0.38036167,0.5453017513,0.5817465084000001
36,2016-04-02 12:00:00,0.18487699999999999,0.174326,0.0975331,0.14502400000000001,0.0,0.0,0.0,0.0,9.8095787,7.68984974,6.25912286,7.4688085000000015,0.006319004400000001,0.0052976894000000005,0.0009278037,0.0030501391,0.4299732550000001,0.417523652,0.31230289780000003,0.3808201675
37,2016-04-02 13:00:00,0.531805,0.421332,0.42897299999999994,0.265447,0.0,0.0,0.0,0.0,10.3413837,8.11118174,6.68809586,7.7342555,0.1504032596,0.07479513230000001,0.0789386826,0.0187039557,0.7292496143000001,0.6491009167,0.6549603041000001,0.5152154889
38,2016-04-02 14:00:00,0.10835999999999996,0.21553699999999998,0.4551560000000001,0.0112824,0.0,0.0,0.0,0.0,10.4497437,8.32671874,7.14325186,7.7455379,0.0012723512,0.0100130296,0.0942932959,1.4362000000000001e-06,0.3291808014,0.4642596256,0.6746525031,0.1062186424
39,2016-04-02 15:00:00,0.36384,0.4200390000000001,0.265027,0.2427570000000001,0.0,0.0,0.0,0.0,10.8135837,8.74675774,7.40827886,7.9882949000000005,0.048164973900000005,0.0741086407,0.0186153138,0.0143059033,0.6031915119,0.6481041583,0.5148077311,0.492703765
40,2016-04-02 16:00:00,0.24864699999999998,0.151732,0.217088,0.32107199999999997,0.0,0.0,0.0,0.0,11.062230699999999,8.89848974,7.62536686,8.3093669,0.015372683000000003,0.0034932651,0.0102307495,0.0330984228,0.49864516439999995,0.3895279194,0.4659270329,0.5666321558
41,2016-04-02 17:00:00,0.045382599999999995,0.603154,0.422124,0.190503,0.0,0.0,0.0,0.0,11.1076133,9.50164374,8.04749086,8.4998699,9.34691e-05,0.2194242573,0.07521771470000001,0.0069136192,0.2130319225,0.776629899,0.6497107049,0.4364664936
42,2016-04-02 18:00:00,0.210038,0.410083,0.15635,0.0325593,0.0,0.0,0.0,0.0,11.317651300000001,9.91172674,8.20384086,8.5324292,0.0092660283,0.0689628654,0.0038220262,3.45164e-05,0.45829902899999997,0.6403772326,0.39541117840000006,0.1804419574
43,2016-04-02 19:00:00,0.368267,0.360292,0.00894458,0.14171199999999998,0.0,0.0,0.0,0.0,11.6859183,10.27201874,8.21278544,8.6741412,0.049944585300000004,0.0467696217,7.156e-07,0.0028459016000000003,0.6068500639000001,0.6002432839999999,0.0945757897,0.3764465433
44,2016-04-02 20:00:00,0.0930939,0.138255,0.462292,0.07443150000000001,0.0,0.0,0.0,0.0,11.779012199999999,10.41027374,8.67507744,8.7485727,0.0008067959,0.0026426676000000002,0.0987982231,0.0004123541,0.3051129299,0.3718265725,0.6799205836000001,0.2728213701
45,2016-04-02 21:00:00,0.306236,0.253833,0.334011,0.112453,0.0,0.0,0.0,0.0,12.085248199999999,10.66410674,9.00908844,8.861025699999997,0.0287189614,0.0163547627,0.0372633855,0.0014220443,0.5533859413000001,0.5038184197,0.5779368478,0.3353401258
46,2016-04-02 22:00:00,0.300188,0.349087,0.0197454,0.10604300000000001,0.0,0.0,0.0,0.0,12.3854362,11.01319374,9.02883384,8.967068699999997,0.0270507918,0.042540347,7.6984e-06,0.001192466,0.5478941504,0.5908358486,0.14051832620000002,0.32564244200000003
47,2016-04-02 23:00:00,0.312606,0.11356300000000001,0.426835,0.302031,0.0,0.0,0.0,0.0,12.6980422,11.12675674,9.45566884,9.269099699999998,0.0305486433,0.0014645715,0.077764265,0.0275520908,0.5591117956,0.33699109780000003,0.6533261054,0.549573471
48,2016-04-03 00:00:00,0.07228129999999999,0.0267763,0.38117399999999996,0.00105381,0.0,0.0,0.0,0.0,12.7703235,11.15353304,9.83684284,9.27015351,0.0003776399,1.91978e-05,0.0553821497,1.2e-09,0.2688518179,0.16363465400000002,0.6173929057,0.0324624398
49,2016-04-03 01:00:00,0.0839617,0.17542,0.609414,0.0345279,0.0,0.0,0.0,0.0,12.8542852,11.32895304,10.44625684,9.30468141,0.0005918936,0.005398055200000001,0.2263274764,4.11633e-05,0.2897614536,0.41883170840000006,0.7806497294,0.1858168453
50,2016-04-03 02:00:00,0.303532,0.47153599999999996,0.24230300000000002,0.08490160000000001,0.0,0.0,0.0,0.0,13.157817199999998,11.80048904,10.68855984,9.38958301,0.027964911600000003,0.1048442374,0.0142257894,0.0006119946,0.5509373830000001,0.6866847894,0.49224282630000005,0.2913787913
51,2016-04-03 03:00:00,0.0104289,0.0189208,0.0657784,0.23061900000000002,0.0,0.0,0.0,0.0,13.168246100000001,11.81940984,10.75433824,9.62020201,1.1343e-06,6.7736e-06,0.0002846098,0.0122654999,0.1021219859,0.1375528989,0.2564730005,0.48022807079999996
